mcs,s1,s2,s3,s4,s5
40877,12.8,16.5225,21.1075,24.78,17.235
40878,12.9075,16.4425,21.025,24.76,17.25
40879,12.955,16.4275,21.005,24.7075,17.215
40880,12.945,16.3775,21.1825,24.6975,17.1075
40881,13.0275,16.405,21.115,24.68,17.01
40882,13.1625,16.3875,21.19,24.8125,16.8625
40883,13.21,16.45,21.1725,24.82,16.8175
40884,13.255,16.46,21.3025,24.77,16.71
40885,13.3175,16.43,21.2475,24.6,16.6625
40886,13.44,16.4625,21.2775,24.54,16.5625
40887,13.4625,16.4625,21.35,24.5525,16.475
40888,13.625,16.44,21.43,24.4325,16.46
40889,13.72,16.415,21.435,24.5,16.35
40890,13.8325,16.3925,21.6525,24.375,16.2975
40891,13.85,16.4025,21.6725,24.3375,16.255
40892,13.855,16.455,21.665,24.3375,16.2925
40893,13.895,16.34,21.6525,24.23,16.235
40894,13.955,16.3925,21.76,24.24,16.2
40895,14.0125,16.435,21.855,24.1975,16.17
40896,14.0275,16.37,21.885,24.0825,16.065
40897,14.09,16.31,22.0075,24.1825,15.895
40898,14.105,16.3125,22.1675,24.06,15.95
40899,14.0675,16.145,22.1,24.0475,15.85
40900,14.1375,16.09,22.3075,24.06,15.86
40901,14.0825,16.0975,22.2725,24.0375,15.8375
40902,14.0625,16.155,22.375,24.02,15.72
40903,14.0425,16.11,22.405,23.9175,15.73
40904,14.0775,16.05,22.54,23.91,15.74
40905,14.0525,16.065,22.7225,23.86,15.725
40906,13.94,15.9275,22.78,23.81,15.82
40907,13.9775,15.92,22.8575,23.76,15.855
40908,13.9125,15.9025,22.9825,23.71,15.8925
40909,13.9575,15.82,22.995,23.6675,15.9075
40910,13.87,15.8725,23.0825,23.5975,15.81
40911,13.915,15.925,23.1325,23.5225,15.9025
40912,13.93,15.815,23.2825,23.57,15.885
40913,13.8275,15.765,23.2775,23.5125,15.96
40914,13.8075,15.825,23.285,23.335,15.9425
40915,13.755,15.725,23.42,23.25,15.9575
40916,13.74,15.7425,23.59,23.3175,16.0125
40917,13.7375,15.76,23.5725,23.24,15.965
40918,13.61,15.7875,23.6925,23.1175,15.975
40919,13.65,15.7675,23.66,23.1525,16.02
40920,13.5775,15.7525,23.6725,22.9875,16.01
40921,13.5725,15.74,23.7825,22.9275,16.0925
40922,13.5175,15.7225,23.8775,22.9475,16.1325
40923,13.5275,15.85,23.855,22.8425,16.1975
40924,13.4825,15.845,24.045,22.71,16.28
40925,13.425,15.91,24.0625,22.7075,16.3225
40926,13.46,15.8275,24.09,22.5025,16.3475
40927,13.4725,15.8575,24.0375,22.4925,16.31
40928,13.525,15.93,24.1475,22.4825,16.375
40929,13.5675,15.93,23.9725,22.405,16.55
40930,13.5425,15.8625,23.97,22.425,16.605
40931,13.65,15.84,23.82,22.3125,16.6375
40932,13.6,15.76,23.6975,22.265,16.745
40933,13.62,15.845,23.715,22.225,16.8925
40934,13.7325,15.845,23.7725,22.0825,16.8775
40935,13.6425,15.8275,23.68,21.9775,17.085
40936,13.7525,15.9075,23.7625,21.935,17.0725
40937,13.82,15.7925,23.7575,22.005,17.07
40938,13.785,15.715,23.6275,21.9625,17.1075
40939,13.7675,15.73,23.7475,22.08,17.1675
40940,13.7825,15.7525,23.6675,21.96,17.26
40941,13.69,15.705,23.7025,21.9075,17.3075
40942,13.7375,15.75,23.6925,22.005,17.45
40943,13.8075,15.7325,23.565,21.7975,17.4975
40944,13.735,15.6325,23.5925,21.735,17.5925
40945,13.7325,15.5825,23.6475,21.72,17.69
40946,13.775,15.5875,23.5075,21.7575,17.79
40947,13.7575,15.5325,23.415,21.8,17.93
40948,13.685,15.5175,23.455,21.8275,17.9425
40949,13.7025,15.5175,23.4625,21.73,18.0625
40950,13.645,15.545,23.5225,21.74,18.21
40951,13.7175,15.5125,23.5125,21.6,18.3375
40952,13.7575,15.4325,23.4975,21.5675,18.43
40953,13.735,15.405,23.4575,21.575,18.365
40954,13.68,15.47,23.3875,21.535,18.55
40955,13.6,15.49,23.4475,21.4725,18.55
40956,13.595,15.4125,23.465,21.405,18.57
40957,13.6075,15.335,23.4525,21.5675,18.6425
40958,13.63,15.39,23.445,21.535,18.6925
40959,13.6575,15.3725,23.4275,21.5025,18.6575
40960,13.6775,15.475,23.24,21.54,18.7325
40961,13.5675,15.3875,23.1275,21.6375,18.9125
40962,13.565,15.3875,23.03,21.575,18.9375
40963,13.565,15.34,22.9,21.7175,18.9775
40964,13.59,15.3675,22.88,21.785,18.9925
40965,13.635,15.5825,22.77,21.7925,19.05
40966,13.515,15.495,22.71,21.7725,19
40967,13.515,15.5225,22.625,21.6975,19.055
40968,13.5375,15.525,22.4625,21.72,19.0875
40969,13.55,15.68,22.3325,21.745,19.17
40970,13.4,15.685,22.235,21.8825,19.2025
40971,13.395,15.6525,22.175,21.9175,19.3375
40972,13.4275,15.6575,22.125,21.885,19.395
40973,13.4275,15.7425,22.0125,21.97,19.3625
40974,13.45,15.7875,22,21.94,19.3325
40975,13.42,15.7725,21.97,21.99,19.265
40976,13.38,15.78,21.8875,22.0775,19.2375
40977,13.3975,15.74,21.9275,22.15,19.3275
40978,13.3675,15.7825,21.855,22.2125,19.2975
40979,13.4025,15.8975,21.7375,22.255,19.2275
40980,13.355,15.96,21.5875,22.2575,19.18
40981,13.3825,16.04,21.605,22.275,19.195
40982,13.325,16.1,21.455,22.33,19.2475
40983,13.2775,16.1875,21.335,22.275,19.2525
40984,13.295,16.2625,21.3475,22.3375,19.1875
40985,13.26,16.2925,21.235,22.3925,19.285
40986,13.17,16.39,21.1375,22.48,19.3175
40987,13.2,16.43,21.025,22.4775,19.43
40988,13.1525,16.4675,21.02,22.6075,19.435
40989,13.0675,16.515,20.8775,22.6275,19.5475
40990,13.065,16.5425,20.8825,22.69,19.495
40991,13.05,16.6025,20.8225,22.81,19.505
40992,12.9175,16.6625,20.715,22.7875,19.48
40993,13.005,16.7725,20.6525,22.865,19.4225
40994,13.0025,16.7225,20.5425,22.975,19.52
40995,12.985,16.695,20.5075,23.025,19.6025
40996,12.945,16.76,20.3825,23.0625,19.5525
40997,12.915,16.7275,20.42,23.0725,19.5775
40998,12.92,16.6575,20.4,22.9775,19.5625
40999,12.87,16.665,20.3575,23.1175,19.575
41000,12.9175,16.73,20.3875,23.0575,19.655
41001,12.86,16.765,20.3275,23.1325,19.57
41002,12.7925,16.7525,20.3475,23.1175,19.625
41003,12.77,16.755,20.425,23.225,19.585
41004,12.8025,16.7175,20.505,23.115,19.5625
41005,12.7775,16.6825,20.305,23.2975,19.59
41006,12.7375,16.7325,20.3075,23.335,19.4825
41007,12.795,16.75,20.33,23.1275,19.525
41008,12.9025,16.71,20.3225,23.2575,19.475
41009,12.88,16.7375,20.4,23.275,19.38
41010,12.795,16.7425,20.395,23.36,19.38
41011,12.84,16.7375,20.38,23.3575,19.3425
41012,12.75,16.7325,20.3925,23.37,19.18
41013,12.7225,16.8225,20.4275,23.42,19.1525
41014,12.7525,16.8925,20.58,23.4325,19.1425
41015,12.7925,16.935,20.565,23.35,19.09
41016,12.69,17.01,20.56,23.24,18.9275
41017,12.7825,17.08,20.575,23.31,18.95
41018,12.7625,17.0225,20.6275,23.1825,18.86
41019,12.7475,17,20.7375,23.29,18.755
41020,12.75,16.9775,20.73,23.235,18.76
41021,12.6375,16.9925,20.785,23.1775,18.725
41022,12.5175,17.105,20.82,23.225,18.6025
41023,12.585,17.215,20.7675,23.2425,18.56
41024,12.54,17.1875,20.9125,23.25,18.4825
41025,12.6425,17.2275,20.985,23.325,18.475
41026,12.5875,17.2075,21.04,23.3525,18.425
41027,12.555,17.2325,21.02,23.365,18.2925
41028,12.5975,17.1625,21.1125,23.385,18.2525
41029,12.6,17.235,21.1225,23.4375,18.1375
41030,12.4875,17.2925,21.05,23.4725,18.115
41031,12.395,17.28,21.1875,23.535,18.07
41032,12.45,17.28,21.245,23.6475,18.0175
41033,12.4325,17.195,21.1625,23.63,17.9425
41034,12.3975,17.1875,21.35,23.6725,17.855
41035,12.4,17.0975,21.3875,23.715,17.865
41036,12.515,17.145,21.47,23.8025,17.875
41037,12.5175,17.0125,21.4625,23.74,17.785
41038,12.6075,16.8925,21.57,23.785,17.665
41039,12.5825,16.925,21.6,23.875,17.5775
41040,12.5375,16.8225,21.6675,23.77,17.59
41041,12.6125,16.8025,21.765,23.795,17.505
41042,12.635,16.72,21.83,23.695,17.5625
41043,12.6975,16.7675,21.7625,23.725,17.575
41044,12.7325,16.725,21.7425,23.7725,17.635
41045,12.775,16.6,21.8675,23.775,17.595
41046,12.8425,16.495,21.72,23.815,17.59
41047,12.9075,16.3275,21.73,23.69,17.62
41048,12.84,16.355,21.8125,23.72,17.6825
41049,12.9225,16.3175,21.8725,23.7825,17.71
41050,12.905,16.27,21.995,23.7025,17.6925
41051,12.98,16.2775,21.97,23.7325,17.635
41052,13.1325,16.1175,22.03,23.74,17.65
41053,13.095,16.0675,21.9725,23.7275,17.6425
41054,13.135,15.9375,22.1125,23.6675,17.6025
41055,13.1425,15.9125,22.2625,23.605,17.605
41056,13.1925,15.8025,22.28,23.54,17.5825
41057,13.265,15.7825,22.265,23.5175,17.58
41058,13.3425,15.6825,22.365,23.54,17.6525
41059,13.425,15.5425,22.3325,23.3575,17.695
41060,13.4175,15.5675,22.425,23.26,17.6175
41061,13.4825,15.6125,22.5575,23.1825,17.61
41062,13.49,15.515,22.65,22.9675,17.7425
41063,13.5475,15.505,22.8025,23.04,17.735
41064,13.5625,15.4525,22.9075,22.8625,17.7625
41065,13.5975,15.33,23.0275,22.7875,17.7525
41066,13.7075,15.35,23.01,22.7225,17.7525
41067,13.7,15.2475,23.2725,22.545,17.695
41068,13.755,15.19,23.34,22.5725,17.7325
41069,13.83,15.0775,23.4425,22.3825,17.735
41070,13.7875,14.9875,23.5575,22.4575,17.6825
41071,13.875,14.9375,23.6275,22.4425,17.7325
41072,13.7775,14.8725,23.7675,22.345,17.7375
41073,13.8175,14.85,23.84,22.3225,17.7175
41074,13.6975,14.7425,24.04,22.25,17.705
41075,13.935,14.7475,24.1125,22.1075,17.635
41076,13.9475,14.715,24.25,22.14,17.6675
41077,13.8425,14.62,24.2525,22.085,17.6425
41078,13.8975,14.565,24.3125,22.0475,17.6275
41079,13.9075,14.5875,24.51,21.9825,17.6825
41080,13.92,14.47,24.54,21.8675,17.6725
41081,13.9625,14.3475,24.6325,21.7425,17.62
41082,13.9775,14.3,24.7025,21.8225,17.75
41083,13.975,14.2525,24.8025,21.775,17.8125
41084,13.9375,14.1,24.905,21.7325,17.82
41085,13.9675,13.9975,24.96,21.555,18.02
41086,14.05,13.9475,25.1575,21.44,18.07
41087,14.0375,13.8425,25.26,21.32,18.0075
41088,14.1,13.7975,25.325,21.2825,17.9775
41089,13.9875,13.7375,25.3925,21.255,18.05
41090,14.035,13.5775,25.415,21.1725,18.07
41091,14.09,13.555,25.4825,21.175,18.155
41092,14.1425,13.4425,25.56,21.02,18.1925
41093,14.065,13.4325,25.6575,20.89,18.2225
41094,14.1575,13.4475,25.85,20.825,18.3325
41095,14.12,13.4025,25.855,20.78,18.425
41096,14.0725,13.4,25.9375,20.8425,18.41
41097,14.055,13.3425,25.885,20.78,18.465
41098,14.065,13.33,26.0475,20.66,18.4975
41099,14.135,13.2775,26,20.6325,18.49
41100,14.0775,13.1675,26.12,20.535,18.535
41101,13.9725,13.1325,26.2025,20.57,18.5175
41102,13.9775,13.2275,26.2925,20.5975,18.63
41103,13.8675,13.1225,26.3275,20.585,18.615
41104,13.77,13.05,26.36,20.4825,18.7075
41105,13.6575,13.1675,26.3625,20.4725,18.7675
41106,13.6775,13.2,26.3575,20.435,18.8025
41107,13.5225,13.1975,26.495,20.355,18.8825
41108,13.5475,13.1575,26.4825,20.345,18.9225
41109,13.58,13.1,26.475,20.2325,19.03
41110,13.44,13.16,26.4075,20.235,19.1175
41111,13.4725,13.0325,26.27,20.1875,19.1525
41112,13.485,13.14,26.3575,20.11,19.345
41113,13.3375,13.2275,26.2575,20.1125,19.4475
41114,13.2675,13.2675,26.51,19.9525,19.495
41115,13.14,13.2675,26.385,19.845,19.665
41116,13.12,13.38,26.4275,19.8025,19.8075
41117,12.925,13.38,26.3075,19.7625,19.885
41118,12.8825,13.345,26.21,19.8475,19.9775
41119,12.8225,13.3875,26.1525,19.765,20.0175
41120,12.655,13.5425,26.1575,19.7775,20.245
41121,12.675,13.5725,26.0075,19.625,20.3225
41122,12.6375,13.72,25.925,19.6225,20.4125
41123,12.6,13.76,25.7525,19.42,20.52
41124,12.4775,13.8,25.6475,19.4175,20.7075
41125,12.4475,13.975,25.575,19.45,20.6975
41126,12.3175,14.05,25.4675,19.37,20.9025
41127,12.3025,14.11,25.3125,19.445,20.97
41128,12.28,14.17,25.1775,19.48,21.1625
41129,12.2625,14.1725,25.1575,19.635,21.2525
41130,12.1825,14.1975,25.03,19.665,21.25
41131,12.0275,14.3025,24.8125,19.62,21.4475
41132,11.8675,14.31,24.8875,19.6625,21.54
41133,11.83,14.3825,24.805,19.7275,21.58
41134,11.72,14.505,24.6275,19.8475,21.6925
41135,11.645,14.6475,24.435,19.895,21.8425
41136,11.6575,14.655,24.3675,20.025,21.835
41137,11.505,14.7525,24.16,20.21,21.8175
41138,11.4325,14.8075,24.0125,20.205,21.82
41139,11.42,14.9625,23.8825,20.3675,21.8025
41140,11.35,15.015,23.72,20.32,21.86
41141,11.2075,15.07,23.66,20.4175,21.885
41142,11.145,15.24,23.475,20.5675,21.835
41143,11,15.325,23.335,20.6125,21.8775
41144,10.97,15.355,23.27,20.8075,21.9175
41145,10.8575,15.3725,23.09,20.9875,22.0025
41146,10.7775,15.46,23.0925,21.0075,21.93
41147,10.6925,15.6325,22.89,21.17,21.7175
41148,10.665,15.77,22.7225,21.23,21.7725
41149,10.575,15.825,22.64,21.355,21.7825
41150,10.5775,15.83,22.515,21.545,21.77
41151,10.4725,15.835,22.475,21.7025,21.83
41152,10.38,15.895,22.2725,21.8575,21.74
41153,10.4,16.11,22.1975,22.02,21.73
41154,10.345,16.13,22.095,22.0825,21.7425
41155,10.245,16.1,21.82,22.2225,21.715
41156,10.1875,16.0375,21.7425,22.325,21.78
41157,10.155,16.08,21.5375,22.4375,21.7925
41158,10.0975,16.0925,21.4625,22.6375,21.745
41159,10.09,16.19,21.275,22.7675,21.695
41160,10.065,16.2375,21.2825,22.8925,21.6825
41161,10.1175,16.2475,21.3125,22.9875,21.5625
41162,10.085,16.2725,21.1725,23.15,21.3925
41163,10.04,16.2575,21.22,23.2625,21.345
41164,10.035,16.2725,21.0975,23.355,21.415
41165,9.94,16.335,21.0475,23.595,21.41
41166,9.965,16.3775,20.9475,23.71,21.4825
41167,9.9125,16.3675,20.69,23.815,21.53
41168,9.8125,16.345,20.7675,23.935,21.38
41169,9.795,16.375,20.4675,24.0125,21.39
41170,9.6975,16.3375,20.4075,24.1875,21.445
41171,9.7575,16.42,20.3425,24.2425,21.4825
41172,9.735,16.41,20.3425,24.34,21.4275
41173,9.7625,16.4725,20.2525,24.5075,21.3075
41174,9.6975,16.5225,20.17,24.6575,21.25
41175,9.7075,16.5525,20.2075,24.77,21.075
41176,9.6375,16.5375,20.1775,25.0225,20.99
41177,9.6625,16.58,20.2325,25.0975,20.9475
41178,9.7325,16.6875,20.105,25.1275,20.71
41179,9.8175,16.6925,20.15,25.1425,20.61
41180,9.7575,16.7425,20.0875,25.275,20.5025
41181,9.8075,16.6875,20.125,25.37,20.4925
41182,9.87,16.65,20.2025,25.42,20.4125
41183,9.9125,16.705,20.1975,25.475,20.3075
41184,9.93,16.63,20.17,25.465,20.23
41185,9.9225,16.65,20.0875,25.5375,20.1775
41186,9.97,16.6525,20.1625,25.525,20.09
41187,10.045,16.66,20.25,25.6425,20.07
41188,10.095,16.5975,20.18,25.5275,19.935
41189,10.08,16.47,20.1825,25.525,19.92
41190,10.1625,16.4875,20.1775,25.6225,19.925
41191,10.2475,16.475,20.1575,25.725,19.8225
41192,10.305,16.505,20.15,25.6875,19.67
41193,10.34,16.4475,20.1825,25.7925,19.6175
41194,10.3325,16.445,20.1125,25.97,19.5825
41195,10.435,16.465,20.085,25.8275,19.465
41196,10.4975,16.325,20.25,25.775,19.405
41197,10.6275,16.2875,20.2775,25.7925,19.235
41198,10.6225,16.265,20.405,25.7625,19.195
41199,10.6775,16.185,20.4025,25.75,19.135
41200,10.82,16.125,20.4775,25.7625,19.03
41201,10.8775,16.03,20.5825,25.7275,18.98
41202,10.9725,15.9675,20.5875,25.675,19.0275
41203,11.145,15.94,20.87,25.5475,18.8175
41204,11.19,15.88,20.9675,25.5325,18.72
41205,11.2525,15.6975,21.075,25.5625,18.765
41206,11.3125,15.5375,21.1775,25.515,18.6125
41207,11.445,15.3575,21.355,25.435,18.67
41208,11.495,15.2675,21.4275,25.4375,18.5775
41209,11.63,15.185,21.5275,25.4875,18.605
41210,11.6875,15.165,21.63,25.3075,18.5075
41211,11.8075,15.1375,21.6825,25.195,18.525
41212,11.9675,15.045,21.7225,25.0175,18.3275
41213,12.015,14.98,21.89,25.09,18.375
41214,12.105,14.9725,22.045,25.0675,18.2825
41215,12.195,14.9025,22.125,24.96,18.2025
41216,12.2525,14.645,22.3175,24.955,18.12
41217,12.3625,14.59,22.5,24.74,18.185
41218,12.33,14.4425,22.6925,24.6825,18.115
41219,12.455,14.3625,22.82,24.6475,18.0575
41220,12.5025,14.295,22.965,24.595,18.0125
41221,12.565,14.255,23.13,24.5375,17.91
41222,12.59,14.125,23.3775,24.515,17.9375
41223,12.6475,14.0125,23.5525,24.5325,17.8825
41224,12.645,13.8825,23.74,24.535,17.795
41225,12.5975,13.79,23.9025,24.4,17.7925
41226,12.6575,13.7525,23.95,24.385,17.65
41227,12.7225,13.7175,24.0775,24.3375,17.615
41228,12.8025,13.7275,24.2275,24.36,17.495
41229,12.795,13.6225,24.1875,24.2475,17.395
41230,12.8375,13.605,24.2425,24.145,17.355
41231,12.885,13.5675,24.3725,24.0825,17.43
41232,12.845,13.61,24.575,24.0725,17.3875
41233,13.0525,13.5425,24.6425,23.935,17.47
41234,13.035,13.48,24.8375,23.9175,17.4925
41235,12.9875,13.37,24.9375,23.8325,17.5075
41236,13.1275,13.2225,24.94,23.595,17.565
41237,13.1125,13.2125,24.87,23.4225,17.605
41238,13.1625,13.1775,24.995,23.41,17.74
41239,13.115,13.145,25.0425,23.355,17.7925
41240,13.1625,13.12,25.09,23.21,17.73
41241,13.2125,13.025,25.0925,23.14,17.83
41242,13.2125,13.0075,25.1975,23.1075,17.89
41243,13.2975,12.9575,25.27,23.02,17.9175
41244,13.295,12.9075,25.2575,23.0225,17.91
41245,13.34,12.8625,25.325,22.94,17.9475
41246,13.3825,12.76,25.385,22.89,18.0325
41247,13.4975,12.75,25.45,22.985,18.11
41248,13.395,12.6825,25.585,22.7975,18.01
41249,13.4175,12.6875,25.665,22.67,18.145
41250,13.325,12.6275,25.655,22.445,18.0975
41251,13.3775,12.5075,25.78,22.3975,18.2575
41252,13.3675,12.545,25.7625,22.445,18.245
41253,13.4475,12.5325,25.8825,22.3425,18.3125
41254,13.4525,12.43,26.03,22.305,18.365
41255,13.4,12.3425,25.8925,22.1725,18.4875
41256,13.465,12.4,25.95,22.1975,18.535
41257,13.375,12.3225,26.0125,22.1325,18.63
41258,13.425,12.3325,26.1025,22.0325,18.655
41259,13.4425,12.385,26.0775,21.955,18.77
41260,13.4825,12.38,26.08,21.795,18.8275
41261,13.5,12.255,25.9875,21.7725,18.8675
41262,13.4325,12.2375,26.1275,21.76,18.89
41263,13.3475,12.265,26.0575,21.84,18.98
41264,13.2675,12.2775,26.1325,21.705,19.12
41265,13.2025,12.35,26.13,21.58,19.1675
41266,13.105,12.4675,26.1725,21.47,19.2075
41267,13.06,12.45,26.24,21.48,19.2675
41268,13.025,12.5125,26.285,21.4525,19.3775
41269,13.0675,12.43,26.3675,21.3225,19.38
41270,12.9175,12.3875,26.365,21.38,19.4125
41271,12.9025,12.4375,26.3325,21.3475,19.49
41272,12.85,12.4625,26.365,21.385,19.5075
41273,12.7075,12.445,26.2775,21.325,19.6125
41274,12.705,12.525,26.295,21.275,19.7575
41275,12.67,12.59,26.2025,21.1925,19.815
41276,12.61,12.585,26.15,21.2,19.92
41277,12.6275,12.6725,26.2675,21.135,19.9775
41278,12.6075,12.6525,26.2275,21.1925,19.975
41279,12.49,12.7225,26.1075,21.11,20.04
41280,12.545,12.805,26.1,21.165,20.0025
41281,12.4625,12.8,26.07,21.2825,20.0075
41282,12.34,12.815,26.0625,21.1975,20.1425
41283,12.2875,12.78,26.0775,21.2175,20.195
41284,12.275,12.88,26.0925,21.36,20.0275
41285,12.2625,12.945,25.875,21.335,20.0375
41286,12.145,12.9225,25.7875,21.27,20.0125
41287,12.17,12.96,25.895,21.245,19.9625
41288,12.13,13.0025,26.02,21.3075,19.9675
41289,12.165,13.02,25.9925,21.38,19.86
41290,12.03,13.12,25.99,21.32,19.82
41291,11.965,13.165,25.925,21.3275,19.8825
41292,11.94,13.24,25.945,21.5,19.835
41293,11.81,13.3025,26.015,21.485,19.805
41294,11.8525,13.2875,26.04,21.545,19.77
41295,11.7425,13.3175,26.14,21.6475,19.8125
41296,11.6975,13.2925,25.9325,21.765,19.8875
41297,11.685,13.34,25.855,21.835,19.84
41298,11.6375,13.4275,25.83,21.6775,19.8525
41299,11.5875,13.39,25.78,21.76,19.8575
41300,11.4375,13.4725,25.775,21.825,19.9025
41301,11.39,13.485,25.78,21.765,20.1475
41302,11.325,13.5725,25.63,21.79,20.13
41303,11.35,13.4425,25.6825,21.7925,20.2175
41304,11.305,13.4575,25.695,21.8375,20.145
41305,11.3,13.5575,25.7125,22.0275,20.1
41306,11.155,13.65,25.615,21.9875,20.12
41307,11.135,13.765,25.47,22.12,20.03
41308,11.07,13.72,25.41,22.0625,20.0525
41309,11.0125,13.7725,25.3075,22.085,20.1325
41310,10.9725,13.86,25.11,22.16,20.18
41311,10.9175,13.775,25.0775,22.3175,20.315
41312,10.865,13.875,24.955,22.325,20.345
41313,10.91,13.925,24.8275,22.365,20.255
41314,10.9025,14.0175,24.8325,22.4475,20.3475
41315,10.835,14.0775,24.81,22.445,20.36
41316,10.8125,14.12,24.52,22.4775,20.3875
41317,10.895,14.115,24.5175,22.585,20.3625
41318,10.865,14.2025,24.4475,22.51,20.34
41319,10.9075,14.285,24.3275,22.555,20.2875
41320,10.9225,14.3525,24.2525,22.49,20.3425
41321,10.8725,14.3225,24.1025,22.6375,20.41
41322,10.84,14.3875,24.0825,22.695,20.3475
41323,10.915,14.375,24.045,22.7625,20.2075
41324,10.9,14.4125,24.015,22.8275,20.25
41325,10.9,14.405,23.8625,22.975,20.35
41326,10.8925,14.4475,23.765,22.9375,20.46
41327,10.8425,14.4975,23.6125,22.89,20.4125
41328,10.9125,14.4825,23.5875,22.8375,20.355
41329,10.96,14.5075,23.67,22.93,20.3125
41330,10.955,14.5325,23.5975,22.9975,20.2875
41331,10.915,14.45,23.51,23.1775,20.385
41332,10.94,14.5575,23.39,23.075,20.2975
41333,10.94,14.4675,23.38,23.2425,20.305
41334,10.905,14.445,23.265,23.26,20.235
41335,10.945,14.385,23.2675,23.37,20.325
41336,10.9925,14.3525,23.4125,23.475,20.22
41337,10.98,14.3275,23.335,23.5425,20.2425
41338,10.93,14.3725,23.4675,23.535,20.21
41339,10.9675,14.2875,23.4075,23.655,20.2025
41340,10.955,14.3,23.3475,23.6725,20.19
41341,10.9075,14.2525,23.2775,23.685,20.09
41342,10.9675,14.1725,23.275,23.8575,20.2175
41343,10.925,14.1725,23.145,23.8675,20.115
41344,11.015,14.17,23.14,24.005,20.19
41345,10.99,14.08,23.165,23.94,20.1575
41346,10.92,13.9775,23.06,24.1325,20.13
41347,10.92,13.8675,23.12,24.2325,20.26
41348,10.9025,13.8475,23.0475,24.165,20.385
41349,10.85,13.8625,23.0775,24.1875,20.385
41350,10.955,13.7925,23.0625,24.175,20.4875
41351,10.9025,13.7575,22.975,24.1675,20.455
41352,10.88,13.6675,22.9025,24.295,20.65
41353,10.8925,13.53,22.8975,24.23,20.6475
41354,10.9275,13.535,22.83,24.16,20.7175
41355,10.865,13.5275,22.7525,24.21,20.755
41356,10.8425,13.375,22.89,24.2525,20.5975
41357,10.855,13.375,22.885,24.41,20.69
41358,10.8925,13.3325,22.75,24.3825,20.6675
41359,10.825,13.285,22.8925,24.355,20.5975
41360,10.87,13.3625,22.7975,24.37,20.675
41361,10.8225,13.2925,22.84,24.435,20.7175
41362,10.79,13.22,22.8175,24.445,20.8075
41363,10.6975,13.2775,22.8125,24.565,20.86
41364,10.6425,13.385,22.875,24.5825,20.8775
41365,10.645,13.3425,22.8375,24.6175,20.8625
41366,10.59,13.35,22.775,24.7125,20.9175
41367,10.63,13.315,22.795,24.7125,21
41368,10.5575,13.2675,22.7825,24.6525,21.045
41369,10.5425,13.22,22.88,24.58,21.0525
41370,10.545,13.1675,22.8625,24.6575,21.1075
41371,10.4825,13.16,22.9575,24.7225,21.095
41372,10.45,13.05,22.875,24.7975,21.2175
41373,10.46,13.0675,22.7575,24.83,21.22
41374,10.41,12.9975,22.7825,24.9625,21.365
41375,10.36,13.005,22.8725,24.8375,21.2775
41376,10.36,13.0625,22.8225,24.8375,21.405
41377,10.3925,13.1875,22.8675,24.785,21.485
41378,10.3725,13.1025,22.7825,24.82,21.51
41379,10.3825,13.155,22.715,24.84,21.5275
41380,10.3275,13.11,22.7225,24.9025,21.545
41381,10.3,13.0675,22.6425,24.825,21.6725
41382,10.19,13.02,22.4775,25.0325,21.73
41383,10.2175,13.025,22.4775,25.135,21.7075
41384,10.1875,13.0425,22.4675,25.1175,21.8525
41385,10.2225,12.9875,22.36,25.13,21.91
41386,10.23,13.0025,22.255,25.14,21.9475
41387,10.2475,12.9275,22.22,25.2875,21.9675
41388,10.24,12.94,22.065,25.2,22.0775
41389,10.23,12.8575,22.1575,25.3075,22.1675
41390,10.1875,12.7975,22.2025,25.395,22.2325
41391,10.1425,12.79,22.13,25.4475,22.115
41392,10.1575,12.795,21.93,25.52,22.0875
41393,10.18,12.83,21.94,25.5725,22.1775
41394,10.1425,12.84,21.9875,25.525,22.29
41395,10.1375,12.7925,21.95,25.49,22.28
41396,10.04,12.77,21.9075,25.55,22.2975
41397,10.09,12.83,21.9275,25.53,22.215
41398,10.1225,12.8575,21.915,25.53,22.405
41399,10.1725,12.9875,21.9225,25.505,22.31
41400,10.135,12.94,21.8575,25.3925,22.23
41401,10.17,12.9575,21.86,25.42,22.1725
41402,10.1725,12.9325,21.805,25.505,22.14
41403,10.15,13.005,21.8125,25.43,22.2
41404,10.195,12.96,21.9175,25.38,22.1775
41405,10.2525,12.84,22.135,25.3775,22.0525
41406,10.155,12.8175,22.2275,25.4075,22.0075
41407,10.235,12.8375,22.2325,25.485,22.035
41408,10.17,12.8175,22.315,25.4425,22.005
41409,10.22,12.8525,22.415,25.37,21.9775
41410,10.2675,12.835,22.4475,25.1575,21.935
41411,10.24,12.87,22.47,25.1375,21.915
41412,10.2675,12.8425,22.55,24.985,21.8725
41413,10.2825,12.985,22.585,25.04,21.95
41414,10.22,13,22.715,24.9425,21.86
41415,10.3,13.02,22.7425,24.915,21.7825
41416,10.2775,13.0475,22.915,24.925,21.62
41417,10.21,13.085,22.875,24.8675,21.56
41418,10.195,13.1675,22.85,24.955,21.5225
41419,10.2175,13.14,22.91,24.935,21.45
41420,10.125,13.195,23.13,24.695,21.42
41421,10.15,13.27,23.135,24.6225,21.3825
41422,10.16,13.385,23.165,24.7425,21.2525
41423,10.2425,13.27,23.265,24.9325,21.09
41424,10.09,13.3575,23.255,24.9575,20.9375
41425,10.115,13.4575,23.3125,25.0125,20.8175
