mcs,s1,s2,s3,s4,s5
88224,24.0075,28.85,30.265,9.97,0
88225,23.9675,28.865,30.275,10.03,0
88226,23.9175,28.8,30.2025,10.025,0
88227,24.0375,28.8125,30.3375,10.0825,0
88228,24.02,28.72,30.27,10.0725,0
88229,23.9375,28.675,30.3525,10.13,0
88230,23.9475,28.6625,30.3975,10.1525,0
88231,23.8225,28.72,30.2575,10.205,0
88232,23.91,28.705,30.1725,10.21,0
88233,23.86,28.7175,30.2525,10.255,0
88234,23.7975,28.62,30.34,10.305,0
88235,23.775,28.575,30.2275,10.355,0
88236,23.745,28.55,30.215,10.3225,0
88237,23.6325,28.585,30.3475,10.3725,0
88238,23.5375,28.665,30.375,10.4275,0
88239,23.4425,28.5525,30.4375,10.4575,0
88240,23.3575,28.6575,30.51,10.495,0
88241,23.31,28.7325,30.565,10.505,0
88242,23.1375,28.6625,30.7025,10.5175,0
88243,23.045,28.5625,30.6625,10.595,0
88244,22.9075,28.7175,30.6625,10.5925,0
88245,22.7875,28.79,30.615,10.5875,0
88246,22.7675,28.8625,30.865,10.63,0
88247,22.5925,28.895,30.9425,10.6575,0
88248,22.4925,28.8625,31.0275,10.71,0
88249,22.41,28.995,30.895,10.6275,0
88250,22.2925,29.0825,31.0375,10.655,0
88251,22.155,29.0975,31.1375,10.7425,0
88252,21.9825,29.07,31.2675,10.7775,0
88253,21.82,29.045,31.3775,10.8225,0
88254,21.7275,29.1375,31.5,10.7575,0
88255,21.67,29.155,31.5325,10.7375,0
88256,21.6075,29.145,31.5925,10.74,0
88257,21.5125,29.09,31.725,10.6725,0
88258,21.41,29.2775,31.965,10.66,0
88259,21.23,29.1975,32.1825,10.69,0
88260,21.01,29.1575,32.2725,10.6575,0
88261,21.0125,29.2375,32.29,10.645,0
88262,20.91,29.1975,32.4675,10.595,0
88263,20.8925,29.2925,32.595,10.62,0
88264,20.855,29.13,32.5725,10.64,0
88265,20.775,29.1725,32.7175,10.5825,0
88266,20.59,29.2625,32.775,10.565,0
88267,20.495,29.2075,32.755,10.5575,0
88268,20.4,29.4275,32.9125,10.585,0
88269,20.3425,29.3875,33.04,10.6275,0
88270,20.295,29.3475,33.1825,10.58,0
88271,20.26,29.2725,33.2375,10.5175,0
88272,20.0775,29.2725,33.2375,10.4625,0
88273,20.07,29.16,33.42,10.4775,0
88274,20.1525,29.235,33.355,10.46,0
88275,20.09,29.1975,33.3575,10.395,0
88276,20.12,29.1825,33.4675,10.26,0
88277,20.015,29.145,33.68,10.235,0
88278,20.0475,29.16,33.825,10.2125,0
88279,19.96,29.1175,33.8975,10.195,0
88280,19.975,29.2575,33.7725,10.16,0
88281,19.9875,29.2125,33.8375,10.11,0
88282,19.9325,29.1875,33.8475,10.0675,0
88283,19.995,29.265,33.7975,10.1,0
88284,19.9025,29.4125,33.885,10.05,0
88285,19.7675,29.3475,33.865,10.02,0
88286,19.8625,29.3575,33.8575,9.9275,0
88287,19.7475,29.3625,33.8525,9.875,0
88288,19.805,29.4725,33.82,9.8525,0
88289,19.8925,29.36,33.8575,9.9075,0
88290,19.95,29.44,33.89,9.9075,0
88291,20.0175,29.41,33.895,9.89,0
88292,20.0125,29.4175,33.97,9.8525,0
88293,19.9425,29.3425,34.0025,9.7375,0
88294,19.99,29.3425,33.94,9.755,0
88295,19.9,29.5,33.86,9.7875,0
88296,19.9225,29.3775,33.84,9.835,0
88297,19.985,29.5575,33.7725,9.78,0
88298,20.0025,29.565,33.745,9.8,0
88299,19.9175,29.6775,33.64,9.7575,0
88300,19.955,29.78,33.5725,9.7375,0
88301,19.905,29.93,33.5225,9.7575,0
88302,19.7125,30.02,33.6675,9.735,0
88303,19.71,30.095,33.5325,9.7525,0
88304,19.8075,30.1025,33.5475,9.68,0
88305,19.8075,30.155,33.5025,9.6475,0
88306,19.8325,30.3525,33.455,9.68,0
88307,19.8225,30.37,33.3925,9.6875,0
88308,19.83,30.24,33.29,9.69,0
88309,19.795,30.255,33.3225,9.635,0
88310,19.855,30.4375,33.38,9.6825,0
88311,19.915,30.4125,33.2425,9.655,0
88312,19.91,30.3975,33.2375,9.6375,0
88313,19.895,30.43,33.2025,9.6725,0
88314,19.91,30.3125,33.2375,9.6625,0
88315,19.9275,30.465,33.1325,9.6575,0
88316,19.9975,30.405,32.8975,9.68,0
88317,20.15,30.52,32.8275,9.71,0
88318,20.14,30.575,32.7475,9.725,0
88319,20.1475,30.565,32.6225,9.825,0
88320,20.1925,30.495,32.6125,9.8175,0
88321,20.2525,30.5225,32.53,9.865,0
88322,20.265,30.46,32.3075,9.865,0
88323,20.385,30.5825,32.355,9.84,0
88324,20.495,30.4525,32.28,9.805,0
88325,20.5,30.485,32.25,9.8275,0
88326,20.4625,30.5425,32.16,9.8625,0
88327,20.5875,30.48,32.075,9.86,0
88328,20.595,30.515,32.025,9.8925,0
88329,20.645,30.4775,31.9825,9.8575,0
88330,20.7075,30.415,31.9325,9.8875,0
88331,20.6475,30.515,31.8475,9.94,0
88332,20.6525,30.55,31.69,9.8675,0
88333,20.65,30.645,31.65,9.855,0
88334,20.63,30.7025,31.6075,9.84,0
88335,20.6625,30.7225,31.5675,9.88,0
88336,20.6375,30.7525,31.5925,9.805,0
88337,20.64,30.6975,31.51,9.7375,0
88338,20.6575,30.81,31.56,9.7975,0
88339,20.62,30.7925,31.4275,9.8225,0
88340,20.725,30.905,31.435,9.87,0
88341,20.71,30.97,31.37,9.8775,0
88342,20.8025,30.915,31.2,9.8225,0
88343,20.8175,30.9725,31.285,9.7675,0
88344,20.775,31.015,31.3125,9.8825,0
88345,20.8,30.9975,31.0575,9.8575,0
88346,20.8575,30.9175,31.0725,9.7525,0
88347,21.0125,30.9175,31.06,9.6575,0
88348,21.055,30.9175,30.985,9.6575,0
88349,21.1325,31.0225,30.86,9.6,0
88350,21.275,31.04,30.8475,9.535,0
88351,21.32,31.1225,30.905,9.515,0
88352,21.3125,31.1,30.82,9.46,0
88353,21.425,31.0025,30.89,9.435,0
88354,21.465,31.0275,30.835,9.48,0
88355,21.5525,30.9,30.835,9.4475,0
88356,21.5275,30.8225,30.9175,9.37,0
88357,21.5775,30.9175,30.96,9.3325,0
88358,21.5725,31.11,30.805,9.3325,0
88359,21.6925,31.225,30.745,9.2725,0
88360,21.7125,31.24,30.7175,9.2825,0
88361,21.79,31.22,30.6225,9.2925,0
88362,21.8325,31.3525,30.6625,9.265,0
88363,21.8425,31.3925,30.5575,9.175,0
88364,21.89,31.42,30.46,9.2225,0
88365,21.9875,31.34,30.275,9.1725,0
88366,22.0975,31.485,30.1125,9.215,0
88367,22.2325,31.44,30.2125,9.1925,0
88368,22.265,31.3375,30.19,9.22,0
88369,22.4175,31.3875,30.23,9.225,0
88370,22.535,31.3525,30.0775,9.1625,0
88371,22.6525,31.07,30.085,9.165,0
88372,22.7625,31.175,29.915,9.1625,0
88373,22.8975,31.085,29.8725,9.125,0
88374,23.025,31.035,29.7675,9.12,0
88375,23.1425,30.9975,29.75,9.19,0
88376,23.34,30.92,29.6425,9.215,0
88377,23.47,30.705,29.65,9.1775,0
88378,23.5725,30.4825,29.5675,9.215,0
88379,23.7875,30.425,29.5075,9.2575,0
88380,23.8275,30.395,29.35,9.3425,0
88381,24.0475,30.3725,29.405,9.35,0
88382,24.155,30.2525,29.3525,9.315,0
88383,24.3125,30.2275,29.245,9.3675,0
88384,24.395,30.19,29.135,9.365,0
88385,24.625,30.0325,28.98,9.3675,0
88386,24.725,29.9775,28.83,9.4075,0
88387,24.7975,29.985,29.045,9.3825,0
88388,24.85,29.96,28.93,9.2925,0
88389,24.8775,29.9525,28.8925,9.3075,0
88390,24.8575,29.955,28.8975,9.2625,0
88391,24.93,29.975,28.9325,9.2675,0
88392,24.97,29.86,28.9275,9.305,0
88393,25.0375,29.8,28.8525,9.2475,0
88394,25.045,29.815,28.8875,9.2625,0
88395,25.03,29.86,28.84,9.25,0
88396,25.1375,29.7875,29.0175,9.2975,0
88397,25.1675,29.67,29.025,9.2225,0
88398,25.2475,29.505,28.9675,9.2975,0
88399,25.335,29.42,29.0275,9.2025,0
88400,25.4275,29.2525,29.095,9.225,0
88401,25.535,29.0525,29.1125,9.2225,0
88402,25.395,29.1125,29.1625,9.33,0
88403,25.4025,29.1225,29.22,9.385,0
88404,25.345,28.94,29.3225,9.3925,0
88405,25.325,28.815,29.3975,9.3775,0
88406,25.38,28.7175,29.46,9.3775,0
88407,25.4325,28.6225,29.56,9.3675,0
88408,25.53,28.505,29.6075,9.285,0
88409,25.535,28.31,29.67,9.2975,0
88410,25.555,28.1775,29.7375,9.26,0
88411,25.55,28.085,29.89,9.2925,0
88412,25.5075,28.0275,30.085,9.295,0
88413,25.5,27.835,30.085,9.28,0
88414,25.5025,27.7925,30.1725,9.34,0
88415,25.515,27.69,30.2225,9.34,0
88416,25.5525,27.7025,30.48,9.415,0
88417,25.4425,27.66,30.4575,9.4275,0
88418,25.33,27.66,30.5425,9.41,0
88419,25.435,27.48,30.5425,9.345,0
88420,25.385,27.4775,30.725,9.4325,0
88421,25.425,27.355,30.8025,9.465,0
88422,25.2775,27.4,30.925,9.4925,0
88423,25.295,27.2775,31.075,9.42,0
88424,25.305,27.245,31.23,9.4325,0
88425,25.1975,27.075,31.235,9.3675,0
88426,25.085,27.14,31.355,9.3925,0
88427,25.06,27.04,31.3875,9.35,0
88428,25.09,26.9125,31.5175,9.365,0
88429,25.085,26.895,31.5475,9.3075,0
88430,24.96,26.6925,31.5075,9.35,0
88431,24.8725,26.87,31.815,9.3925,0
88432,24.76,26.7075,31.9425,9.445,0
88433,24.75,26.635,32.0625,9.47,0
88434,24.51,26.75,32.25,9.45,0
88435,24.4725,26.585,32.4025,9.455,0
88436,24.43,26.4225,32.555,9.435,0
88437,24.315,26.3575,32.635,9.46,0
88438,24.115,26.365,32.785,9.43,0
88439,24.0775,26.3025,32.9225,9.4375,0
88440,24.0525,26.1975,33.1925,9.405,0
88441,23.9375,26.1925,33.375,9.3725,0
88442,23.8575,26.03,33.5725,9.2625,0
88443,23.69,26.08,33.78,9.335,0
88444,23.6125,26.0825,33.9075,9.3775,0
88445,23.4925,26.0275,34.085,9.36,0
88446,23.465,26.0375,34.1825,9.36,0
88447,23.295,26.1125,34.2525,9.3225,0
88448,23.1,26.1125,34.285,9.28,0
88449,22.935,26.2075,34.51,9.3175,0
88450,22.84,26.1075,34.6475,9.235,0
88451,22.625,26.145,34.625,9.305,0
88452,22.405,26.27,34.805,9.29,0
88453,22.2075,26.2425,34.915,9.2775,0
88454,22.08,26.2275,35.005,9.22,0
88455,21.8525,26.4125,35.1325,9.2825,0
88456,21.8,26.5625,35.29,9.2175,0
88457,21.77,26.635,35.3675,9.25,0
88458,21.6275,26.65,35.3975,9.1425,0
88459,21.345,26.625,35.5825,9.0975,0
88460,21.3275,26.72,35.62,9.05,0
88461,21.1975,26.8475,35.7475,8.9825,0
88462,21.005,26.835,35.8725,8.9475,0
88463,20.8225,26.9425,36.0025,8.9325,0
88464,20.6025,26.95,36.1125,8.9625,0
88465,20.4375,27.08,36.3075,9.0475,0
88466,20.2625,27.0125,36.335,8.955,0
88467,20.215,27.2275,36.36,8.925,0
88468,20.0025,27.51,36.4575,8.8825,0
88469,19.785,27.49,36.575,8.88,0
88470,19.6475,27.6325,36.5575,8.8225,0
88471,19.4925,27.775,36.565,8.8525,0
88472,19.405,27.9225,36.5325,8.85,0
88473,19.2675,28.0125,36.71,8.8975,0
88474,19.2375,28.21,36.735,8.845,0
88475,19.0675,28.165,36.7,8.73,0
88476,19,28.555,36.63,8.7475,0
88477,18.8975,28.7325,36.6575,8.745,0
88478,18.8425,28.735,36.7775,8.5925,0
88479,18.7525,28.83,36.525,8.5525,0
88480,18.6125,28.8925,36.46,8.585,0
88481,18.5625,29.145,36.6,8.6225,0
88482,18.46,29.27,36.3225,8.5075,0
88483,18.445,29.485,36.3525,8.5625,0
88484,18.49,29.51,36.27,8.555,0
88485,18.5025,29.6275,36.2,8.5675,0
88486,18.45,29.62,36.1775,8.5025,0
88487,18.39,29.665,36.18,8.5025,0
88488,18.3375,29.785,36.1075,8.4825,0
88489,18.3625,29.9875,36.065,8.56,0
88490,18.2825,30.045,36.11,8.555,0
88491,18.2975,30.065,36.02,8.53,0
88492,18.3,30.05,35.93,8.4575,0
88493,18.16,30.3225,35.9125,8.4725,0
88494,18.1525,30.53,35.845,8.4325,0
88495,18.02,30.66,35.795,8.48,0
88496,18.0725,30.7125,35.5725,8.4775,0
88497,18.025,30.83,35.5475,8.505,0
88498,18.0325,30.99,35.51,8.43,0
88499,18.0525,31.1075,35.4625,8.4425,0
88500,18.09,31.13,35.2775,8.47,0
88501,18.1075,31.24,35.1,8.4225,0
88502,17.9875,31.3825,35.035,8.44,0
88503,18.02,31.56,34.94,8.4175,0
88504,17.9175,31.7025,34.8075,8.4125,0
88505,17.94,31.87,34.7025,8.3775,0
88506,17.925,32.03,34.47,8.4325,0
88507,17.985,32.25,34.2525,8.4025,0
88508,17.9425,32.36,34.29,8.3,0
88509,17.9675,32.455,34.2175,8.2575,0
88510,18.0225,32.565,34.1575,8.255,0
88511,18.005,32.6175,33.925,8.245,0
88512,17.9975,32.88,33.7875,8.2325,0
88513,18.0425,33.05,33.7075,8.2,0
88514,18.0725,33.08,33.47,8.13,0
88515,18.2,33.185,33.4425,8.2,0
88516,18.2475,33.25,33.34,8.23,0
88517,18.23,33.3575,33.3225,8.1025,0
88518,18.3025,33.54,33.185,8.135,0
88519,18.415,33.54,33.035,8.15,0
88520,18.48,33.535,32.75,8.1775,0
88521,18.4625,33.5975,32.6625,8.1575,0
88522,18.56,33.73,32.59,8.2125,0
88523,18.555,33.8425,32.435,8.28,0
88524,18.5475,33.8025,32.285,8.285,0
88525,18.71,33.9675,32.17,8.2775,0
88526,18.6875,34.1425,31.92,8.24,0
88527,18.605,34.245,32.04,8.25,0
88528,18.64,34.27,31.88,8.1875,0
88529,18.7075,34.2725,31.6975,8.18,0
88530,18.7525,34.3475,31.5975,8.1875,0
88531,18.755,34.4,31.445,8.2575,0
88532,18.705,34.5975,31.3375,8.3125,0
88533,18.76,34.47,31.295,8.3,0
88534,18.8725,34.545,31.23,8.37,0
88535,18.8675,34.525,31.11,8.375,0
88536,18.85,34.4875,31.1025,8.305,0
88537,18.8925,34.63,31.0325,8.3,0
88538,18.9125,34.7525,31.02,8.335,0
88539,19.0025,34.7525,30.96,8.3475,0
88540,19.1525,34.8325,30.79,8.425,0
88541,19.2275,34.785,30.5575,8.3825,0
88542,19.325,34.8925,30.48,8.4525,0
88543,19.4125,34.8425,30.2925,8.45,0
88544,19.4625,34.9,30.255,8.4725,0
88545,19.56,34.955,30.065,8.4725,0
88546,19.5175,34.975,30.0975,8.4975,0
88547,19.5675,34.8575,29.9775,8.4925,0
88548,19.4975,34.8325,29.9025,8.4575,0
88549,19.6575,34.95,29.915,8.5125,0
88550,19.6475,34.855,29.9975,8.4925,0
88551,19.8675,34.9275,29.7075,8.4975,0
88552,19.915,34.92,29.625,8.5625,0
88553,19.975,34.9925,29.4175,8.5775,0
88554,20.0475,34.905,29.43,8.6125,0
88555,20.07,35.0725,29.265,8.62,0
88556,20.2375,34.8125,29.2375,8.585,0
88557,20.335,34.8275,29.115,8.6375,0
88558,20.46,34.79,29.01,8.705,0
88559,20.5875,34.725,28.8225,8.6775,0
88560,20.7725,34.77,28.645,8.6525,0
88561,20.88,34.725,28.6575,8.6475,0
88562,20.895,34.6275,28.5275,8.665,0
88563,21.055,34.655,28.455,8.645,0
88564,21.195,34.5925,28.3525,8.65,0
88565,21.385,34.525,28.37,8.645,0
88566,21.48,34.5425,28.1575,8.605,0
88567,21.5575,34.6,28.19,8.5475,0
88568,21.595,34.4575,28.0825,8.5125,0
88569,21.74,34.5175,28.035,8.53,0
88570,21.8075,34.4825,28.005,8.5875,0
88571,21.8575,34.4525,27.88,8.51,0
88572,22.045,34.39,27.8925,8.56,0
88573,22.0925,34.43,27.8525,8.5325,0
88574,22.0975,34.2925,27.82,8.5525,0
88575,22.2125,34.385,27.8025,8.6575,0
88576,22.3025,34.25,27.7525,8.6375,0
88577,22.3225,34.19,27.5775,8.695,0
88578,22.425,34.1875,27.595,8.665,0
88579,22.4625,34.135,27.6725,8.7175,0
88580,22.6125,34.0125,27.49,8.6975,0
88581,22.7675,34.0275,27.465,8.7525,0
88582,22.8125,33.86,27.3325,8.7675,0
88583,22.9125,33.7175,27.275,8.8925,0
88584,22.9825,33.715,27.15,8.9425,0
88585,23.0875,33.7375,27.1175,8.9375,0
88586,23.2575,33.565,27.045,8.9725,0
88587,23.3825,33.3425,26.9925,9.0725,0
88588,23.4225,33.3725,27.0175,9.09,0
88589,23.4875,33.1225,27.03,9.1175,0
88590,23.5725,32.92,27.1875,9.1175,0
88591,23.56,32.6575,27.29,9.16,0
88592,23.75,32.7475,27.2875,9.225,0
88593,23.75,32.695,27.1275,9.195,0
88594,23.905,32.585,27.075,9.3125,0
88595,23.95,32.5525,27.0475,9.355,0
88596,24.1475,32.3975,27.0225,9.2975,0
88597,24.155,32.4325,27.035,9.2575,0
88598,24.2575,32.2875,26.8575,9.2625,0
88599,24.24,32.24,26.885,9.325,0
88600,24.34,32.015,26.9,9.3475,0
88601,24.4375,31.975,26.9625,9.365,0
88602,24.46,31.7675,27.01,9.425,0
88603,24.505,31.6075,26.98,9.4125,0
88604,24.5025,31.5175,26.9675,9.4175,0
88605,24.615,31.5925,27.04,9.49,0
88606,24.6475,31.42,27.1625,9.6025,0
88607,24.6275,31.425,27.15,9.6125,0
88608,24.66,31.38,27.3125,9.5975,0
88609,24.8,31.215,27.3275,9.59,0
88610,24.69,31.0675,27.3825,9.61,0
88611,24.78,31.0225,27.445,9.645,0
88612,24.6925,30.855,27.3975,9.68,0
88613,24.7975,30.715,27.4225,9.735,0
88614,24.83,30.5725,27.4725,9.785,0
88615,24.765,30.6425,27.6125,9.7925,0
88616,24.7725,30.54,27.6725,9.7125,0
88617,24.895,30.3425,27.785,9.7475,0
88618,24.9725,30.1925,27.8975,9.7325,0
88619,24.93,30.28,28.005,9.845,0
88620,24.815,30.1575,28.145,9.82,0
88621,24.66,30.13,28.22,9.79,0
88622,24.69,30.06,28.32,9.8125,0
88623,24.6625,29.905,28.61,9.815,0
88624,24.565,29.675,28.7075,9.84,0
88625,24.58,29.6275,28.9325,9.755,0
88626,24.49,29.465,29.2025,9.7725,0
88627,24.4025,29.24,29.33,9.75,0
88628,24.345,29.0175,29.52,9.8025,0
88629,24.2675,28.9925,29.82,9.8525,0
88630,24.24,28.79,29.88,9.9025,0
88631,24.18,28.6725,30.0875,9.8625,0
88632,23.995,28.5375,30.23,9.8325,0
88633,24.055,28.455,30.4375,9.8375,0
88634,23.9925,28.3725,30.595,9.8725,0
88635,23.9,28.24,30.8375,9.875,0
88636,23.7625,28.33,31.1025,9.8925,0
88637,23.4925,28.3,31.08,9.87,0
88638,23.4375,28.1775,31.445,9.8475,0
88639,23.2775,28.125,31.7175,9.955,0
88640,23.125,27.9875,31.8175,9.9875,0
88641,22.97,27.97,31.9175,10.05,0
88642,22.9125,27.8125,32.005,10.0275,0
88643,22.7975,27.78,32.17,10.085,0
88644,22.7425,27.9125,32.22,10.1225,0
88645,22.7025,27.9875,32.3425,10.08,0
88646,22.4675,27.95,32.5425,9.945,0
88647,22.375,27.975,32.6325,9.925,0
88648,22.255,28.1,32.715,9.88,0
88649,22.1725,28.0525,32.815,9.8825,0
88650,21.9975,28.0475,32.965,9.8425,0
88651,21.82,28.215,32.9775,9.8575,0
88652,21.705,28.3425,33.305,9.795,0
88653,21.55,28.275,33.48,9.765,0
88654,21.39,28.2975,33.5475,9.73,0
88655,21.34,28.375,33.6375,9.58,0
88656,21.12,28.41,33.725,9.5925,0
88657,20.98,28.43,33.9375,9.6,0
88658,20.86,28.5575,34.13,9.4975,0
88659,20.775,28.6,34.1925,9.4275,0
88660,20.6425,28.74,34.23,9.4225,0
88661,20.455,28.83,34.2675,9.3525,0
88662,20.365,29.0325,34.265,9.32,0
88663,20.3725,29.2125,34.41,9.31,0
88664,20.24,29.28,34.3625,9.265,0
88665,20.0525,29.5075,34.2025,9.2075,0
88666,20.08,29.6075,34.3525,9.2225,0
88667,19.9425,29.65,34.495,9.1775,0
88668,19.7675,29.73,34.46,9.23,0
88669,19.655,29.86,34.4425,9.11,0
88670,19.69,29.87,34.3825,9.065,0
88671,19.4925,30.0625,34.305,8.99,0
88672,19.4975,30.27,34.3525,9.03,0
88673,19.455,30.4725,34.2775,9.0375,0
88674,19.335,30.4575,34.05,8.97,0
88675,19.3475,30.5925,34.2025,9.005,0
88676,19.28,30.775,34.13,8.9825,0
88677,19.2,30.8125,34.0075,8.9225,0
88678,19.2175,30.975,33.845,8.91,0
88679,19.2575,31.215,33.8025,8.905,0
88680,19.19,31.3925,33.615,8.83,0
88681,19.225,31.62,33.525,8.7825,0
88682,19.115,31.895,33.4325,8.7425,0
88683,19.065,32.03,33.3925,8.685,0
88684,19.07,32.1125,33.325,8.65,0
88685,18.9975,32.1625,33.3225,8.6275,0
88686,18.935,32.365,33.2425,8.5625,0
88687,18.855,32.5975,33.1,8.4325,0
88688,18.84,32.6875,33.0675,8.4525,0
88689,18.805,32.9325,33.0325,8.415,0
88690,18.8275,33.055,33.0375,8.295,0
88691,18.7775,33.09,32.73,8.3175,0
88692,18.8125,33.2275,32.64,8.335,0
88693,18.815,33.4125,32.415,8.3525,0
88694,18.8275,33.5725,32.125,8.3425,0
88695,18.76,33.7275,32.025,8.35,0
88696,18.8325,33.9625,31.8975,8.3725,0
88697,18.88,34.0775,31.795,8.3325,0
88698,18.9125,34.14,31.6225,8.285,0
88699,18.93,34.3625,31.4625,8.3325,0
88700,18.8925,34.61,31.5,8.2775,0
88701,18.9125,34.7075,31.3575,8.2925,0
88702,19.0975,34.8225,31.1025,8.265,0
88703,18.9725,34.915,31.0125,8.22,0
88704,19.1375,35.06,30.83,8.1725,0
88705,19.2475,35.17,30.7675,8.2725,0
88706,19.19,35.1075,30.4825,8.2325,0
88707,19.27,35.175,30.295,8.13,0
88708,19.295,35.3,30.2825,8.135,0
88709,19.38,35.2725,30.14,8.1575,0
88710,19.4475,35.3225,29.875,8.1525,0
88711,19.4225,35.54,29.7925,8.1325,0
88712,19.425,35.57,29.7275,8.16,0
88713,19.5125,35.6425,29.5525,8.1025,0
88714,19.5725,35.7925,29.4425,8.1675,0
88715,19.685,35.615,29.3,8.2175,0
88716,19.705,35.705,29.2525,8.2525,0
88717,19.7775,35.59,29.3325,8.25,0
88718,19.93,35.695,29.07,8.2975,0
88719,19.99,35.615,28.9175,8.2875,0
88720,20.0275,35.6625,28.8625,8.3575,0
88721,20.1225,35.62,28.8625,8.4075,0
88722,20.285,35.55,28.9375,8.3475,0
88723,20.275,35.4625,28.855,8.4125,0
88724,20.305,35.4325,28.6425,8.3725,0
88725,20.43,35.395,28.4875,8.3925,0
88726,20.475,35.3375,28.565,8.465,0
88727,20.555,35.355,28.4775,8.465,0
88728,20.62,35.28,28.315,8.4925,0
88729,20.66,35.165,28.4375,8.5475,0
88730,20.87,35.1275,28.385,8.505,0
88731,20.95,35.085,28.3425,8.4875,0
88732,20.99,34.9775,28.3375,8.435,0
88733,21.1075,35.0725,28.345,8.52,0
88734,21.17,34.98,28.3275,8.565,0
88735,21.215,35.1,28.2175,8.58,0
88736,21.2825,34.945,28.11,8.5625,0
88737,21.345,34.8675,28.01,8.685,0
88738,21.4325,35.0375,27.87,8.6525,0
88739,21.535,35.0125,27.8575,8.635,0
88740,21.7175,34.93,27.7575,8.61,0
88741,21.7825,34.92,27.51,8.625,0
88742,21.8325,34.9225,27.4775,8.705,0
88743,21.885,34.8175,27.35,8.8025,0
88744,21.96,34.6175,27.3225,8.875,0
88745,22.0075,34.615,27.16,8.9525,0
88746,22.14,34.6175,27.1075,9.04,0
88747,22.31,34.515,26.8675,9.05,0
88748,22.4225,34.4825,26.625,9.045,0
88749,22.6575,34.3775,26.595,9.06,0
88750,22.7625,34.4125,26.53,9.13,0
88751,22.8775,34.245,26.46,9.2075,0
88752,22.9675,34.115,26.335,9.2,0
88753,23.12,34.2125,26.335,9.2675,0
88754,23.1825,34.0775,26.2125,9.2825,0
88755,23.215,33.935,26.1975,9.34,0
88756,23.3,33.85,26.125,9.4275,0
88757,23.4675,33.87,26.205,9.535,0
88758,23.4825,33.6475,26.1075,9.475,0
88759,23.58,33.4975,26.21,9.595,0
88760,23.635,33.36,26.0225,9.5925,0
88761,23.8025,33.2675,26.06,9.665,0
88762,23.8675,33.0125,26.1875,9.695,0
88763,23.945,32.9475,26.2375,9.6675,0
88764,24.1425,32.835,26.2975,9.7025,0
88765,24.2025,32.6125,26.4175,9.7175,0
88766,24.2325,32.4325,26.36,9.7675,0
88767,24.525,32.4,26.5125,9.785,0
88768,24.5675,32.23,26.59,9.815,0
88769,24.6075,32.0525,26.68,9.8575,0
88770,24.6825,31.77,26.7325,9.865,0
88771,24.88,31.5625,26.8875,9.86,0
88772,24.9225,31.35,26.9075,9.8875,0
88773,24.975,31.1225,26.9475,9.935,0
88774,25.1025,30.935,27.15,9.9625,0
88775,25.1275,30.7075,27.29,10.05,0
88776,25.21,30.3875,27.305,10.08,0
88777,25.3125,30.23,27.255,10.145,0
88778,25.44,30.0775,27.345,10.1725,0
88779,25.5125,30.02,27.34,10.19,0
88780,25.615,29.8975,27.4025,10.145,0
88781,25.7325,29.6925,27.48,10.1675,0
88782,25.815,29.5575,27.56,10.225,0
88783,25.95,29.2425,27.5525,10.3475,0
88784,26.0275,29.075,27.67,10.3025,0
88785,26.125,29.04,27.905,10.3275,0
88786,26.245,28.8675,27.9475,10.36,0
88787,26.2175,28.7625,27.9075,10.4425,0
88788,26.2175,28.52,27.975,10.3,0
88789,26.2375,28.3925,28.145,10.325,0
88790,26.3825,28.305,28.3275,10.365,0
88791,26.3025,28.0425,28.4975,10.315,0
88792,26.375,27.9875,28.585,10.32,0
88793,26.24,27.89,28.68,10.3225,0
88794,26.29,27.725,28.8575,10.33,0
88795,26.1975,27.545,29.0225,10.275,0
88796,26.28,27.4625,29.18,10.2475,0
88797,26.21,27.535,29.2825,10.3275,0
88798,26.2175,27.3175,29.3175,10.2475,0
88799,26.1525,27.18,29.4925,10.2325,0
88800,26.26,27.1075,29.6,10.18,0
88801,26.1575,26.96,29.6225,10.1675,0
88802,26.125,26.7125,29.93,10.135,0
88803,26.1725,26.5325,30.08,10.1825,0
88804,26.1875,26.3725,30.28,10.2125,0
88805,26.165,26.2675,30.3175,10.14,0
88806,26.0975,26.26,30.645,10.0825,0
88807,26.015,26.11,30.78,10.0975,0
88808,25.9775,26.0125,30.7975,10.04,0
88809,25.9725,26.0575,30.9725,10.0275,0
88810,25.755,25.9225,31.1975,10.03,0
88811,25.6875,25.875,31.3075,10.0725,0
88812,25.615,25.84,31.455,10.0875,0
88813,25.48,25.79,31.83,10.1,0
88814,25.39,25.6675,31.8675,10.075,0
88815,25.2225,25.7825,31.995,10.115,0
88816,25.1525,25.69,32.11,10.0175,0
88817,25.12,25.77,32.14,10.035,0
88818,24.96,25.64,32.3125,9.9525,0
88819,24.9675,25.735,32.64,9.9225,0
88820,24.7575,25.755,32.7625,9.93,0
88821,24.615,25.925,32.7375,9.8275,0
88822,24.7325,25.8525,32.985,9.8,0
88823,24.4525,25.7725,33.04,9.865,0
88824,24.385,25.8,33.095,9.7575,0
88825,24.1825,25.845,33.29,9.8125,0
88826,24.105,26.02,33.4375,9.8025,0
88827,23.9125,25.91,33.5275,9.725,0
88828,23.8225,25.7825,33.7475,9.6275,0
88829,23.6025,25.8775,34.065,9.6625,0
88830,23.5025,25.93,34.2175,9.625,0
