0.4,0.75,1,0,0.125227,0.124934,0.125173,0.124977,0.124952,0.125109,0.124985,0.124645,1600,0
0.4,0.75,1,1000,0.0371141,0.246358,0.0522789,0.171792,0.0893461,0.134348,0.0680176,0.200745,1600,0
0.4,0.75,1,2000,0.0198508,0.24252,0.0257215,0.20992,0.0476645,0.188314,0.0390652,0.226944,1600,0
0.4,0.75,1,3000,0.00589023,0.254228,0.0101887,0.232269,0.0172348,0.225226,0.0127855,0.242178,1600,0
0.4,0.75,1,5000,0.0004875,0.255042,0.00100156,0.244379,0.00174922,0.247604,0.00158555,0.248151,1600,0
0.4,0.75,1,7000,0,0.254093,0,0.247269,0,0.247227,0,0.251411,1600,0
0.4,0.75,1,10000,0,0.249287,0,0.249774,0,0.25007,0,0.25087,1600,0
0.4,0.75,1,25000,0,0.250593,0,0.254853,0,0.249428,0,0.245126,1600,0
0.4,0.75,1,50000,0,0.250427,0,0.245289,0,0.252469,0,0.251814,1600,0
0,0.75,1,0,0.124911,0.12459,0.125138,0.12483,0.125282,0.125012,0.125357,0.124879,1600,0
0,0.75,1,1000,0.0021043,0.395214,0.00615273,0.21669,0.0647379,0.0825512,0.0219715,0.210578,1600,540
0,0.75,1,2000,0.0021043,0.395214,0.00615273,0.21669,0.0647379,0.0825512,0.0219715,0.210578,1600,540
0,0.75,1,3000,0.0021043,0.395214,0.00615273,0.21669,0.0647379,0.0825512,0.0219715,0.210578,1600,540
0,0.75,1,5000,0.0021043,0.395214,0.00615273,0.21669,0.0647379,0.0825512,0.0219715,0.210578,1600,540
0,0.75,1,7000,0.0021043,0.395214,0.00615273,0.21669,0.0647379,0.0825512,0.0219715,0.210578,1600,540
0,0.75,1,10000,0.0021043,0.395214,0.00615273,0.21669,0.0647379,0.0825512,0.0219715,0.210578,1600,540
0,0.75,1,25000,0.0021043,0.395214,0.00615273,0.21669,0.0647379,0.0825512,0.0219715,0.210578,1600,540
0,0.75,1,50000,0.0021043,0.395214,0.00615273,0.21669,0.0647379,0.0825512,0.0219715,0.210578,1600,540
0.4,0.75,1,0,0.124895,0.125245,0.124818,0.124731,0.124562,0.124915,0.1256,0.125234,1600,0
0.4,0.75,1,1000,0.0362406,0.242939,0.0448602,0.178631,0.0848785,0.145274,0.0612086,0.205968,1600,0
0.4,0.75,1,2000,0.0180547,0.251212,0.024659,0.21019,0.0452328,0.195303,0.0326711,0.222678,1600,0
0.4,0.75,1,3000,0.00638281,0.2502,0.0103953,0.235405,0.014784,0.227932,0.0146352,0.240265,1600,0
0.4,0.75,1,5000,0.000410938,0.247003,0.000111328,0.248853,0.000316016,0.252378,0.000647656,0.25028,1600,0
0.4,0.75,1,7000,0,0.251735,0,0.249047,0,0.250095,0,0.249122,1600,0
0.4,0.75,1,10000,0,0.24993,0,0.250825,0,0.248677,0,0.250568,1600,0
0.4,0.75,1,25000,0,0.250991,0,0.251634,0,0.248623,0,0.248752,1600,0
0.4,0.75,1,50000,0,0.253248,0,0.248082,0,0.2517,0,0.246969,1600,0
0,0.75,1,0,0.125145,0.125091,0.124784,0.124963,0.124729,0.125414,0.12506,0.124814,1600,0
0,0.75,1,1000,0.00216602,0.395088,0.00615312,0.216471,0.0641051,0.0820785,0.021877,0.212061,1600,440
0,0.75,1,2000,0.00216602,0.395088,0.00615312,0.216471,0.0641051,0.0820785,0.021877,0.212061,1600,440
0,0.75,1,3000,0.00216602,0.395088,0.00615312,0.216471,0.0641051,0.0820785,0.021877,0.212061,1600,440
0,0.75,1,5000,0.00216602,0.395088,0.00615312,0.216471,0.0641051,0.0820785,0.021877,0.212061,1600,440
0,0.75,1,7000,0.00216602,0.395088,0.00615312,0.216471,0.0641051,0.0820785,0.021877,0.212061,1600,440
0,0.75,1,10000,0.00216602,0.395088,0.00615312,0.216471,0.0641051,0.0820785,0.021877,0.212061,1600,440
0,0.75,1,25000,0.00216602,0.395088,0.00615312,0.216471,0.0641051,0.0820785,0.021877,0.212061,1600,440
0,0.75,1,50000,0.00216602,0.395088,0.00615312,0.216471,0.0641051,0.0820785,0.021877,0.212061,1600,440
0.05,0.75,1,0,0.124642,0.125236,0.124747,0.125286,0.124975,0.125083,0.124756,0.125275,1600,0
0.05,0.75,1,1000,0.0859316,0.20547,0.0928723,0.151244,0.0971273,0.112673,0.0770449,0.177637,1600,0
