alpha,beta,gamma,mcs,s0,s1,s2,s3,s4,s5,s6,s7,length,stable
0.15,0.2,1,160000,0.0987875,0.138006,0.114544,0.130387,0.133538,0.119431,0.120775,0.144531,400,0
0.15,0.25,1,0,0.125506,0.124531,0.125663,0.124119,0.126119,0.125037,0.123838,0.125188,400,0
0.15,0.25,1,1000,0.0914375,0.134538,0.120175,0.124031,0.106825,0.143094,0.125225,0.154675,400,0
0.15,0.25,1,2000,0.100494,0.126581,0.101362,0.127713,0.122362,0.135744,0.131681,0.154062,400,0
0.15,0.25,1,3000,0.1046,0.158806,0.117531,0.140675,0.124025,0.111231,0.115388,0.127744,400,0
0.15,0.25,1,5000,0.0822563,0.149656,0.110081,0.1153,0.123825,0.143831,0.127625,0.147425,400,0
0.15,0.25,1,7000,0.10555,0.136244,0.112812,0.0999188,0.0956125,0.141437,0.149588,0.158837,400,0
0.15,0.25,1,10000,0.106694,0.125012,0.09605,0.127125,0.139606,0.127406,0.1446,0.133506,400,0
0.15,0.25,1,25000,0.104825,0.12815,0.123162,0.156506,0.125025,0.122869,0.117237,0.122225,400,0
0.15,0.25,1,50000,0.0978437,0.152919,0.1031,0.115288,0.129431,0.12675,0.123719,0.15095,400,0
0.15,0.25,1,100000,0.111969,0.185081,0.0948625,0.110494,0.100681,0.1021,0.143031,0.151781,400,0
0.15,0.25,1,160000,0.104325,0.142669,0.123656,0.142912,0.124881,0.0969312,0.109994,0.154631,400,0
0.15,0.25,1,0,0.1251,0.125369,0.123281,0.1253,0.126656,0.126112,0.1241,0.124081,400,0
0.15,0.25,1,1000,0.0945437,0.140487,0.0970562,0.127425,0.135219,0.120569,0.131725,0.152975,400,0
0.15,0.25,1,2000,0.118044,0.180844,0.12505,0.1252,0.11385,0.0992,0.096025,0.141788,400,0
0.15,0.25,1,3000,0.104019,0.140137,0.0991687,0.135794,0.108744,0.123588,0.1391,0.14945,400,0
0.15,0.25,1,5000,0.111881,0.152344,0.118081,0.141013,0.134112,0.130806,0.0982875,0.113475,400,0
0.15,0.25,1,7000,0.0897437,0.163519,0.104856,0.118794,0.122662,0.124525,0.139356,0.136544,400,0
0.15,0.25,1,10000,0.0993875,0.166044,0.124488,0.119219,0.13775,0.118231,0.121744,0.113138,400,0
0.15,0.25,1,25000,0.100056,0.132631,0.102712,0.1071,0.112238,0.145031,0.165644,0.134587,400,0
0.15,0.25,1,50000,0.0941188,0.164569,0.12565,0.133544,0.112756,0.106269,0.123225,0.139869,400,0
0.15,0.25,1,100000,0.107412,0.180294,0.120963,0.146581,0.107338,0.0874125,0.115806,0.134194,400,0
0.15,0.25,1,160000,0.122469,0.143844,0.111638,0.0967313,0.112931,0.0979312,0.110213,0.204244,400,0
0.15,0.3,1,0,0.126469,0.1243,0.125175,0.123806,0.125481,0.125981,0.123756,0.125031,400,0
0.15,0.3,1,1000,0.114738,0.170462,0.121256,0.102856,0.108394,0.101094,0.116788,0.164412,400,0
0.15,0.3,1,2000,0.0865188,0.170431,0.117919,0.142013,0.138494,0.111975,0.110812,0.121838,400,0
0.15,0.3,1,3000,0.1026,0.159413,0.12875,0.148981,0.1326,0.0890813,0.0917687,0.146806,400,0
0.15,0.3,1,5000,0.0904812,0.127887,0.130544,0.148944,0.134456,0.106156,0.112388,0.149144,400,0
0.15,0.3,1,7000,0.100981,0.168344,0.101775,0.0955063,0.140344,0.121069,0.108294,0.163688,400,0
0.15,0.3,1,10000,0.0918937,0.163756,0.104919,0.122419,0.122331,0.115431,0.113912,0.165337,400,0
0.15,0.3,1,25000,0.0922937,0.13895,0.114981,0.1444,0.135531,0.105494,0.0959813,0.172369,400,0
0.15,0.3,1,50000,0.0895062,0.125194,0.118106,0.155694,0.176663,0.104181,0.11995,0.110706,400,0
0.15,0.3,1,100000,0.080475,0.145413,0.113125,0.104688,0.114562,0.1229,0.145569,0.173269,400,0
0.15,0.3,1,160000,0.1029,0.191744,0.124256,0.115431,0.111406,0.103337,0.122619,0.128306,400,0
0.15,0.3,1,0,0.125238,0.124919,0.124569,0.124231,0.1253,0.125906,0.125294,0.124544,400,0
0.15,0.3,1,1000,0.105625,0.123912,0.109113,0.111906,0.1161,0.143219,0.123706,0.166419,400,0
0.15,0.3,1,2000,0.112219,0.162538,0.127269,0.116156,0.118819,0.104275,0.128738,0.129988,400,0
0.15,0.3,1,3000,0.103156,0.122313,0.1388,0.124556,0.143369,0.0955375,0.110819,0.16145,400,0
0.15,0.3,1,5000,0.109881,0.178969,0.098725,0.1204,0.117675,0.110169,0.102837,0.161344,400,0
0.15,0.3,1,7000,0.117837,0.192331,0.134856,0.122831,0.117775,0.0854875,0.0882813,0.1406,400,0
0.15,0.3,1,10000,0.103819,0.136687,0.109256,0.118612,0.143412,0.101769,0.154275,0.132169,400,0
0.15,0.3,1,25000,0.0984875,0.194062,0.112131,0.1387,0.124831,0.110069,0.0957812,0.125938,400,0
0.15,0.3,1,50000,0.1135,0.152556,0.114363,0.134169,0.106625,0.11035,0.109706,0.158731,400,0
0.15,0.3,1,100000,0.124825,0.134206,0.092325,0.125756,0.1002,0.0983375,0.11885,0.2055,400,0
0.15,0.3,1,160000,0.0894,0.128463,0.113094,0.135494,0.107887,0.122369,0.163612,0.139681,400,0
0.15,0.35,1,0,0.124412,0.125956,0.123694,0.124425,0.125944,0.123819,0.125981,0.125769,400,0
0.15,0.35,1,1000,0.116212,0.142544,0.110444,0.121181,0.154094,0.10715,0.124963,0.123412,400,0
0.15,0.35,1,2000,0.102719,0.136375,0.110738,0.124281,0.12885,0.107669,0.1275,0.161869,400,0
0.15,0.35,1,3000,0.125369,0.140269,0.114769,0.118969,0.118138,0.115294,0.110919,0.156275,400,0
0.15,0.35,1,5000,0.106831,0.1414,0.136044,0.115019,0.179344,0.0812875,0.11185,0.128225,400,0
0.15,0.35,1,7000,0.119019,0.167437,0.137825,0.123619,0.135319,0.0858,0.099975,0.131006,400,0
0.15,0.35,1,10000,0.122838,0.132362,0.110238,0.117875,0.142912,0.0938563,0.107525,0.172394,400,0
0.15,0.35,1,25000,0.117656,0.120375,0.1012,0.121719,0.13785,0.0763687,0.124644,0.200187,400,0
0.15,0.35,1,50000,0.110531,0.118606,0.123012,0.117987,0.14865,0.106006,0.127594,0.147613,400,0
0.15,0.35,1,100000,0.0833938,0.135437,0.115812,0.137406,0.116625,0.118706,0.128644,0.163975,400,0
0.15,0.35,1,160000,0.127381,0.163169,0.136825,0.116069,0.104425,0.0877437,0.118425,0.145962,400,0
0.15,0.35,1,0,0.126681,0.125612,0.125012,0.125306,0.126281,0.12405,0.124694,0.122362,400,0
0.15,0.35,1,1000,0.0941063,0.137969,0.108069,0.121356,0.111881,0.10795,0.141313,0.177356,400,0
0.15,0.35,1,2000,0.105325,0.166569,0.115937,0.112031,0.130194,0.113481,0.122275,0.134187,400,0
0.15,0.35,1,3000,0.116731,0.151212,0.127763,0.130513,0.130819,0.0875563,0.124037,0.131369,400,0
0.15,0.35,1,5000,0.099775,0.128831,0.148438,0.146525,0.152,0.117006,0.092075,0.11535,400,0
0.15,0.35,1,7000,0.109838,0.13795,0.127194,0.100944,0.149506,0.0853938,0.1213,0.167875,400,0
0.15,0.35,1,10000,0.0953125,0.112,0.115281,0.122912,0.141506,0.120475,0.135738,0.156775,400,0
0.15,0.35,1,25000,0.125269,0.138744,0.136131,0.096275,0.1354,0.0785,0.110919,0.178762,400,0
0.15,0.35,1,50000,0.0933812,0.156362,0.0987813,0.0949938,0.105306,0.0938188,0.154844,0.202513,400,0
0.15,0.35,1,100000,0.129606,0.147269,0.103375,0.129213,0.0986438,0.0985562,0.119181,0.174156,400,0
0.15,0.35,1,160000,0.109275,0.137969,0.139369,0.119869,0.116862,0.124675,0.130981,0.121,400,0
0.15,0.4,1,0,0.125669,0.124681,0.124762,0.125575,0.125488,0.124394,0.124669,0.124762,400,0
0.15,0.4,1,1000,0.0996875,0.164437,0.129044,0.1187,0.116644,0.0857312,0.123206,0.16255,400,0
0.15,0.4,1,2000,0.10505,0.184413,0.127619,0.123119,0.108369,0.093275,0.129387,0.128769,400,0
0.15,0.4,1,3000,0.0993875,0.1348,0.111394,0.0947625,0.161263,0.129431,0.138756,0.130206,400,0
0.15,0.4,1,5000,0.114981,0.129844,0.132812,0.105356,0.134769,0.0947687,0.149794,0.137675,400,0
0.15,0.4,1,7000,0.101437,0.180625,0.0968312,0.113375,0.139475,0.092325,0.111575,0.164356,400,0
0.15,0.4,1,10000,0.120269,0.159575,0.117544,0.109506,0.119137,0.0923438,0.118869,0.162756,400,0
0.15,0.4,1,25000,0.1169,0.102587,0.0992312,0.106713,0.17355,0.106156,0.136781,0.158081,400,0
0.15,0.4,1,50000,0.124894,0.1457,0.1069,0.117225,0.137006,0.0931063,0.1445,0.130669,400,0
0.15,0.4,1,100000,0.08825,0.113381,0.106737,0.130344,0.132981,0.101744,0.1414,0.185163,400,0
0.15,0.4,1,160000,0.08815,0.156325,0.147981,0.11455,0.135581,0.108931,0.125888,0.122594,400,0
0.15,0.4,1,0,0.126281,0.124544,0.123488,0.125287,0.124438,0.125706,0.124519,0.125738,400,0
0.15,0.4,1,1000,0.0936938,0.147063,0.121106,0.162219,0.165581,0.0957063,0.0968688,0.117763,400,0
0.15,0.4,1,2000,0.124369,0.154713,0.11395,0.131831,0.1167,0.0879188,0.108819,0.1617,400,0
0.15,0.4,1,3000,0.0962688,0.168481,0.114306,0.1058,0.146481,0.104212,0.11565,0.1488,400,0
0.15,0.4,1,5000,0.124925,0.173325,0.1188,0.0922125,0.123831,0.0983563,0.128806,0.139744,400,0
0.15,0.4,1,7000,0.120494,0.17235,0.1052,0.113212,0.113275,0.0908562,0.118688,0.165925,400,0
0.15,0.4,1,10000,0.119487,0.139425,0.105931,0.0955875,0.139788,0.0904625,0.145719,0.1636,400,0
0.15,0.4,1,25000,0.117506,0.127688,0.117719,0.0936938,0.127981,0.0903438,0.146631,0.178437,400,0
0.15,0.4,1,50000,0.12335,0.145906,0.114538,0.0945938,0.144863,0.111975,0.1276,0.137175,400,0
0.15,0.4,1,100000,0.130919,0.136712,0.117344,0.0838375,0.123319,0.0738562,0.14605,0.187963,400,0
0.15,0.4,1,160000,0.0981,0.173244,0.125362,0.08865,0.161869,0.0911562,0.137175,0.124444,400,0
0.15,0.45,1,0,0.12655,0.125325,0.125388,0.124775,0.123675,0.124794,0.125444,0.12405,400,0
0.15,0.45,1,1000,0.11655,0.173569,0.122775,0.0989312,0.152794,0.0957625,0.114375,0.125244,400,0
0.15,0.45,1,2000,0.13125,0.157262,0.140925,0.116975,0.131175,0.0747938,0.116175,0.131444,400,0
0.15,0.45,1,3000,0.110425,0.137294,0.147994,0.120731,0.137687,0.06995,0.15305,0.122869,400,0
0.15,0.45,1,5000,0.1225,0.127894,0.121063,0.0896,0.167531,0.0688062,0.157544,0.145063,400,0
0.15,0.45,1,7000,0.122175,0.145262,0.106563,0.129825,0.123006,0.0734,0.119031,0.180737,400,0
0.15,0.45,1,10000,0.099175,0.141194,0.119813,0.125381,0.120706,0.0940813,0.147663,0.151987,400,0
0.15,0.45,1,25000,0.0964562,0.135975,0.114781,0.104288,0.1484,0.0998688,0.161831,0.1384,400,0
0.15,0.45,1,50000,0.128475,0.148163,0.110863,0.0830125,0.143356,0.0946687,0.131337,0.160125,400,0
0.15,0.45,1,100000,0.108331,0.175831,0.1288,0.12505,0.166531,0.073725,0.0893875,0.132344,400,0
0.15,0.45,1,160000,0.125587,0.160869,0.108037,0.0857875,0.129519,0.095325,0.151338,0.143538,400,0
0.15,0.45,1,0,0.123863,0.125931,0.125125,0.125944,0.125062,0.125075,0.124219,0.124781,400,0
0.15,0.45,1,1000,0.12925,0.170769,0.142294,0.108975,0.128406,0.07265,0.106487,0.141169,400,0
0.15,0.45,1,2000,0.114375,0.146756,0.115006,0.109781,0.119438,0.104556,0.128537,0.16155,400,0
0.15,0.45,1,3000,0.1172,0.134481,0.103031,0.0855563,0.132694,0.0923438,0.150075,0.184619,400,0
0.15,0.45,1,5000,0.0983625,0.160213,0.127469,0.114663,0.167,0.0933688,0.09435,0.144575,400,0
0.15,0.45,1,7000,0.107,0.125388,0.107612,0.121413,0.1486,0.125744,0.13785,0.126394,400,0
0.15,0.45,1,10000,0.11425,0.159925,0.110906,0.122612,0.124469,0.110875,0.137125,0.119837,400,0
0.15,0.45,1,25000,0.122537,0.151281,0.131444,0.0764438,0.156169,0.07295,0.126494,0.162681,400,0
0.15,0.45,1,50000,0.123875,0.154606,0.139144,0.106912,0.132263,0.0956313,0.109569,0.138,400,0
0.15,0.45,1,100000,0.115331,0.145456,0.114506,0.1141,0.131238,0.0815375,0.135031,0.1628,400,0
0.15,0.45,1,160000,0.106981,0.138956,0.1378,0.0943062,0.151512,0.0905938,0.13705,0.1428,400,0
0.15,0.5,1,0,0.126312,0.125925,0.1251,0.123262,0.125194,0.1246,0.125219,0.124387,400,0
0.15,0.5,1,1000,0.132806,0.173412,0.14135,0.109719,0.149031,0.0643688,0.123725,0.105588,400,0
0.15,0.5,1,2000,0.116494,0.170894,0.147338,0.10065,0.151812,0.0779187,0.127394,0.1075,400,0
0.15,0.5,1,3000,0.131788,0.163519,0.140575,0.111369,0.12895,0.0456875,0.149987,0.128125,400,0
0.15,0.5,1,5000,0.111437,0.169725,0.13965,0.106912,0.148675,0.0835063,0.104931,0.135162,400,0
0.15,0.5,1,7000,0.105575,0.147231,0.13495,0.101944,0.154837,0.0605687,0.126112,0.168781,400,0
0.15,0.5,1,10000,0.1276,0.140975,0.138269,0.10155,0.141912,0.077825,0.146275,0.125594,400,0
0.15,0.5,1,25000,0.0845937,0.148088,0.1254,0.100663,0.148506,0.0886563,0.119625,0.184469,400,0
0.15,0.5,1,50000,0.110156,0.14145,0.138681,0.103531,0.183087,0.0788875,0.131538,0.112669,400,0
0.15,0.5,1,100000,0.115919,0.167831,0.147056,0.109175,0.163662,0.0541437,0.129738,0.112475,400,0
0.15,0.5,1,160000,0.118806,0.174538,0.134337,0.106244,0.143256,0.0601125,0.135281,0.127425,400,0
0.15,0.5,1,0,0.124725,0.126125,0.125413,0.123669,0.124162,0.125494,0.125544,0.124869,400,0
0.15,0.5,1,1000,0.109381,0.141563,0.144119,0.107431,0.143588,0.0756187,0.150169,0.128131,400,0
0.15,0.5,1,2000,0.116375,0.15225,0.139494,0.0897813,0.15215,0.0552562,0.140656,0.154037,400,0
0.15,0.5,1,3000,0.112244,0.160994,0.153381,0.095975,0.166294,0.0350437,0.12345,0.152619,400,0
0.15,0.5,1,5000,0.10345,0.118181,0.129556,0.0999625,0.186269,0.0758812,0.141931,0.144769,400,0
0.15,0.5,1,7000,0.127513,0.1552,0.132406,0.115356,0.175125,0.051825,0.121775,0.1208,400,0
0.15,0.5,1,10000,0.122662,0.184888,0.133594,0.091475,0.136387,0.0527437,0.133875,0.144375,400,0
0.15,0.5,1,25000,0.138381,0.146581,0.120481,0.0968563,0.144425,0.0509563,0.130381,0.171937,400,0
0.15,0.5,1,50000,0.121025,0.170419,0.138594,0.116294,0.156581,0.047475,0.143869,0.105744,400,0
0.15,0.5,1,100000,0.120713,0.180762,0.125925,0.0809875,0.161025,0.0460125,0.156569,0.128006,400,0
0.15,0.5,1,160000,0.144019,0.204056,0.123319,0.0734563,0.158938,0.0325,0.124775,0.138937,400,0
0.15,0.55,1,0,0.124456,0.125306,0.124756,0.1252,0.126756,0.124088,0.124281,0.125156,400,0
0.15,0.55,1,1000,0.129669,0.173106,0.124644,0.0822937,0.1377,0.0536937,0.137162,0.161731,400,0
0.15,0.55,1,2000,0.139694,0.136344,0.155119,0.0957375,0.195444,0.02225,0.141769,0.113644,400,0
0.15,0.55,1,3000,0.117769,0.141506,0.127744,0.0882375,0.188375,0.0506062,0.142013,0.14375,400,0
0.15,0.55,1,5000,0.128694,0.180325,0.121569,0.0851313,0.14385,0.0525125,0.130456,0.157463,400,0
0.15,0.55,1,7000,0.156062,0.154037,0.145888,0.0850562,0.160713,0.0246062,0.133931,0.139706,400,0
0.15,0.55,1,10000,0.11245,0.142225,0.158787,0.0718125,0.17655,0.0344062,0.171925,0.131844,400,0
0.15,0.55,1,25000,0.160669,0.148119,0.144681,0.0877,0.159163,0.0367125,0.127988,0.134969,400,0
0.15,0.55,1,50000,0.155087,0.148125,0.152794,0.08895,0.163081,0.0487563,0.129894,0.113312,400,0
0.15,0.55,1,100000,0.149456,0.163006,0.144388,0.0828688,0.151638,0.0344875,0.146638,0.127519,400,0
0.15,0.55,1,160000,0.153113,0.131963,0.1212,0.113219,0.153413,0.0519563,0.147537,0.1276,400,0
0.15,0.55,1,0,0.124762,0.124881,0.124981,0.124425,0.124631,0.124181,0.125894,0.126244,400,0
0.15,0.55,1,1000,0.093975,0.131456,0.125894,0.110756,0.167,0.0689625,0.141962,0.159994,400,0
0.15,0.55,1,2000,0.106512,0.146237,0.150225,0.0938062,0.174125,0.048725,0.129031,0.151338,400,0
0.15,0.55,1,3000,0.109456,0.142775,0.138894,0.10035,0.169238,0.0546188,0.155688,0.128981,400,0
0.15,0.55,1,5000,0.145269,0.152875,0.159169,0.0745875,0.151363,0.0389688,0.153419,0.12435,400,0
0.15,0.55,1,7000,0.136106,0.155025,0.162156,0.089725,0.184463,0.0571687,0.141181,0.074175,400,0
0.15,0.55,1,10000,0.153694,0.150519,0.147962,0.0839437,0.161056,0.018975,0.173038,0.110812,400,0
0.15,0.55,1,25000,0.141525,0.16895,0.140962,0.100581,0.1709,0.0355063,0.122987,0.118587,400,0
0.15,0.55,1,50000,0.1392,0.1476,0.154156,0.09215,0.168169,0.0494625,0.133369,0.115894,400,0
0.15,0.55,1,100000,0.143388,0.154438,0.1178,0.0873125,0.207906,0.035175,0.141106,0.112875,400,0
0.15,0.55,1,160000,0.135644,0.177331,0.1298,0.0808125,0.1688,0.03475,0.157006,0.115856,400,0
0.15,0.6,1,0,0.125881,0.126031,0.124519,0.12525,0.125356,0.124094,0.124225,0.124644,400,0
0.15,0.6,1,1000,0.130294,0.143619,0.129812,0.0908562,0.1846,0.03835,0.155769,0.1267,400,0
0.15,0.6,1,2000,0.155025,0.168306,0.124569,0.0836125,0.148556,0.021125,0.1598,0.139006,400,0
0.15,0.6,1,3000,0.13695,0.146969,0.1384,0.0760062,0.1868,0.0184687,0.168906,0.1275,400,0
0.15,0.6,1,5000,0.140906,0.153331,0.164156,0.0624625,0.20505,0.0071125,0.1767,0.0902812,400,0
0.15,0.6,1,7000,0.164437,0.148575,0.173712,0.0728313,0.159844,0.00384375,0.166081,0.110675,400,0
0.15,0.6,1,10000,0.179931,0.154606,0.139194,0.0756625,0.184106,0,0.15935,0.10715,400,0
0.15,0.6,1,25000,0.179644,0.148344,0.171581,0.0646375,0.165963,0,0.179831,0.09,400,0
0.15,0.6,1,50000,0.142987,0.156,0.153856,0.0819,0.227019,0,0.143744,0.0944938,400,0
0.15,0.6,1,100000,0.164825,0.145069,0.166125,0.0797063,0.201637,0,0.155262,0.087375,400,0
0.15,0.6,1,160000,0.150444,0.156963,0.139313,0.066975,0.214831,0,0.161456,0.110019,400,0
0.15,0.6,1,0,0.123488,0.124,0.124662,0.124963,0.126844,0.125663,0.126256,0.124125,400,0
0.15,0.6,1,1000,0.128869,0.166162,0.1227,0.097875,0.159281,0.0357813,0.142975,0.146356,400,0
0.15,0.6,1,2000,0.135475,0.165106,0.135444,0.0836375,0.170894,0.0304563,0.149094,0.129894,400,0
0.15,0.6,1,3000,0.186362,0.153069,0.153069,0.0766,0.155775,0.0163625,0.152106,0.106656,400,0
0.15,0.6,1,5000,0.1465,0.15215,0.161013,0.0811063,0.178675,0.0028375,0.159094,0.118625,400,0
0.15,0.6,1,7000,0.1585,0.151163,0.156975,0.071425,0.214775,0,0.149006,0.0981563,400,0
0.15,0.6,1,10000,0.176088,0.157688,0.148363,0.075325,0.221394,0,0.1286,0.0925437,400,0
0.15,0.6,1,25000,0.150594,0.166606,0.164281,0.0900625,0.18295,0,0.160731,0.084775,400,0
0.15,0.6,1,50000,0.150663,0.158919,0.151069,0.0820562,0.2071,0,0.168088,0.0821063,400,0
0.15,0.6,1,100000,0.146037,0.156131,0.157869,0.0683125,0.205925,0,0.18865,0.077075,400,0
0.15,0.6,1,160000,0.15835,0.154762,0.137656,0.08105,0.196119,0,0.150631,0.121431,400,0
0.15,0.65,1,0,0.125888,0.12505,0.124556,0.122869,0.124981,0.124881,0.126006,0.125769,400,0
0.15,0.65,1,1000,0.123056,0.161219,0.134362,0.0985313,0.154325,0.0386813,0.13175,0.158075,400,0
0.15,0.65,1,2000,0.15085,0.173544,0.1381,0.0951,0.165906,0.00834375,0.1228,0.145356,400,0
0.15,0.65,1,3000,0.1446,0.180069,0.145906,0.08865,0.199781,0.012575,0.1222,0.106219,400,0
0.15,0.65,1,5000,0.159637,0.189769,0.148106,0.0759813,0.165106,0.0001625,0.155469,0.105769,400,0
0.15,0.65,1,7000,0.146037,0.141588,0.150994,0.0813438,0.20965,0,0.169881,0.100506,400,0
0.15,0.65,1,10000,0.1574,0.17115,0.140444,0.093875,0.192288,0,0.149944,0.0949,400,0
0.15,0.65,1,25000,0.153812,0.159275,0.17145,0.0742625,0.159081,0,0.169137,0.112981,400,0
0.15,0.65,1,50000,0.183456,0.145031,0.163181,0.0787562,0.178575,0,0.144194,0.106806,400,0
0.15,0.65,1,100000,0.157438,0.1764,0.123569,0.05595,0.201437,0,0.183969,0.101237,400,0
0.15,0.65,1,160000,0.175206,0.146888,0.156556,0.0878312,0.151075,0,0.158144,0.1243,400,0
0.15,0.65,1,0,0.123056,0.125575,0.125631,0.124938,0.123231,0.126062,0.124944,0.126562,400,0
0.15,0.65,1,1000,0.157756,0.170788,0.152369,0.0913,0.165275,0.022375,0.119119,0.121019,400,0
0.15,0.65,1,2000,0.155812,0.160887,0.136819,0.0966313,0.190206,0.008675,0.144469,0.1065,400,0
0.15,0.65,1,3000,0.159169,0.172994,0.14155,0.0849375,0.165563,0,0.160156,0.115631,400,0
0.15,0.65,1,5000,0.134837,0.173025,0.149481,0.0768875,0.210275,0,0.1638,0.0916938,400,0
0.15,0.65,1,7000,0.151794,0.185169,0.140931,0.06645,0.172538,0,0.166437,0.116681,400,0
0.15,0.65,1,10000,0.132713,0.17345,0.144075,0.0572625,0.253619,0,0.145406,0.093475,400,0
0.15,0.65,1,25000,0.151438,0.188725,0.138219,0.0717562,0.215812,0,0.142187,0.0918625,400,0
0.15,0.65,1,50000,0.162956,0.170088,0.146275,0.05925,0.230088,0,0.142237,0.0891062,400,0
0.15,0.65,1,100000,0.166063,0.168569,0.169006,0.0721312,0.176369,0,0.147625,0.100237,400,0
0.15,0.65,1,160000,0.144719,0.162887,0.1672,0.0748313,0.182212,0,0.1589,0.10925,400,0
0.15,0.7,1,0,0.124825,0.12395,0.125581,0.125219,0.12455,0.125025,0.124713,0.126138,400,0
0.15,0.7,1,1000,0.117725,0.170162,0.13485,0.107094,0.181406,0.0313688,0.129519,0.127875,400,0
0.15,0.7,1,2000,0.134137,0.164469,0.147675,0.0852,0.186669,0.0055625,0.151044,0.125244,400,0
0.15,0.7,1,3000,0.147181,0.187206,0.146144,0.0940125,0.187006,0,0.127369,0.111081,400,0
0.15,0.7,1,5000,0.153056,0.16155,0.1524,0.092,0.132894,0,0.172538,0.135563,400,0
0.15,0.7,1,7000,0.143281,0.18275,0.161337,0.0829187,0.1602,0,0.146913,0.1226,400,0
0.15,0.7,1,10000,0.1656,0.184656,0.136619,0.083125,0.211588,0,0.1006,0.117813,400,0
0.15,0.7,1,25000,0.135494,0.179731,0.136819,0.104825,0.21675,0,0.124762,0.101619,400,0
0.15,0.7,1,50000,0.149969,0.179056,0.155194,0.08375,0.181944,0,0.138344,0.111744,400,0
0.15,0.7,1,100000,0.145987,0.177237,0.175694,0.0782812,0.166206,0,0.152219,0.104375,400,0
0.15,0.7,1,160000,0.154713,0.171544,0.144706,0.0781312,0.211663,0,0.132763,0.106481,400,0
0.15,0.7,1,0,0.12605,0.123506,0.125612,0.12475,0.124425,0.1255,0.12535,0.124806,400,0
0.15,0.7,1,1000,0.1225,0.184,0.125669,0.0931188,0.157869,0.0300125,0.138081,0.14875,400,0
0.15,0.7,1,2000,0.155981,0.161406,0.156606,0.082875,0.161681,0.00154375,0.156781,0.123125,400,0
0.15,0.7,1,3000,0.121581,0.1908,0.156894,0.0888063,0.208281,0,0.143656,0.0899812,400,0
0.15,0.7,1,5000,0.148844,0.170231,0.177931,0.0743438,0.195612,0,0.128525,0.104512,400,0
0.15,0.7,1,7000,0.131713,0.169456,0.140569,0.0873875,0.185925,0,0.157606,0.127344,400,0
0.15,0.7,1,10000,0.159925,0.175838,0.162481,0.08115,0.177419,0,0.1331,0.110088,400,0
0.15,0.7,1,25000,0.142081,0.150019,0.127931,0.0827062,0.249825,0,0.145925,0.101513,400,0
0.15,0.7,1,50000,0.140419,0.165169,0.139969,0.0922437,0.210313,0,0.162438,0.08945,400,0
0.15,0.7,1,100000,0.136538,0.186081,0.138281,0.0759937,0.18635,0,0.165813,0.110944,400,0
0.15,0.7,1,160000,0.138356,0.178237,0.137387,0.0844,0.214163,0,0.143306,0.10415,400,0
0.15,0.75,1,0,0.12585,0.125238,0.125631,0.124494,0.124869,0.1245,0.124256,0.125163,400,0
0.15,0.75,1,1000,0.149444,0.170006,0.138187,0.102656,0.183169,0.00944375,0.118069,0.129025,400,0
0.15,0.75,1,2000,0.146256,0.198187,0.148994,0.0823375,0.175044,0,0.14075,0.108431,400,0
0.15,0.75,1,3000,0.143969,0.166719,0.137675,0.0870875,0.196869,0,0.141313,0.126369,400,0
0.15,0.75,1,5000,0.139838,0.184181,0.1395,0.0848187,0.194756,0,0.147725,0.109181,400,0
0.15,0.75,1,7000,0.15115,0.163119,0.155287,0.0853625,0.165488,0,0.150025,0.129569,400,0
0.15,0.75,1,10000,0.144944,0.1837,0.133994,0.0991812,0.174794,0,0.144338,0.11905,400,0
0.15,0.75,1,25000,0.141013,0.181031,0.136156,0.079775,0.180594,0,0.148469,0.132963,400,0
0.15,0.75,1,50000,0.155413,0.177731,0.146462,0.0913812,0.183106,0,0.133763,0.112144,400,0
0.15,0.75,1,100000,0.144269,0.197544,0.133313,0.0730688,0.188194,0,0.139244,0.124369,400,0
0.15,0.75,1,160000,0.150681,0.167475,0.147531,0.083125,0.187413,0,0.150375,0.1134,400,0
0.15,0.75,1,0,0.1243,0.124719,0.125913,0.125406,0.1255,0.124906,0.125244,0.124012,400,0
0.15,0.75,1,1000,0.145725,0.174063,0.136769,0.0851688,0.196919,0.0103062,0.121544,0.129506,400,0
0.15,0.75,1,2000,0.146606,0.171775,0.130606,0.1006,0.183731,0.0025875,0.147069,0.117025,400,0
0.15,0.75,1,3000,0.154388,0.176069,0.14925,0.0933625,0.15285,0,0.145162,0.128919,400,0
0.15,0.75,1,5000,0.1217,0.186312,0.126837,0.0884625,0.238075,0,0.118975,0.119637,400,0
0.15,0.75,1,7000,0.154056,0.189663,0.1528,0.0882437,0.175425,0,0.137025,0.102788,400,0
0.15,0.75,1,10000,0.140063,0.178031,0.1492,0.0846438,0.213537,0,0.1181,0.116425,400,0
0.15,0.75,1,25000,0.1312,0.172288,0.13305,0.107431,0.174613,0,0.134381,0.147037,400,0
0.15,0.75,1,50000,0.128469,0.168925,0.14595,0.0930312,0.18355,0,0.146863,0.133213,400,0
0.15,0.75,1,100000,0.135469,0.183663,0.134419,0.0992438,0.169556,0,0.138006,0.139644,400,0
0.15,0.75,1,160000,0.151487,0.172906,0.139588,0.0865937,0.194931,0,0.141369,0.113125,400,0
0.15,0.8,1,0,0.124537,0.125231,0.124994,0.125238,0.127125,0.123762,0.12435,0.124762,400,0
