alpha,beta,gamma,mcs,s0,s1,s2,s3,s4,s5,s6,s7,length,stable
0.3,0.75,1,7000,0,0.0269,0.0002,0,0.8779,0,0,0.095,100,5000
0.3,0.75,1,10000,0,0.0269,0.0002,0,0.8779,0,0,0.095,100,5000
0.3,0.75,1,25000,0,0.0269,0.0002,0,0.8779,0,0,0.095,100,5000
0.3,0.75,1,50000,0,0.0269,0.0002,0,0.8779,0,0,0.095,100,5000
0.35,0.75,1,0,0.1235,0.125,0.1268,0.1271,0.1221,0.1232,0.1296,0.1227,100,0
0.35,0.75,1,1000,0.0636,0.1501,0.1143,0,0.4168,0,0.0667,0.1885,100,0
0.35,0.75,1,2000,0.0491,0.1459,0.1146,0,0.4885,0,0.0268,0.1751,100,0
0.35,0.75,1,3000,0.0472,0.1628,0.1211,0,0.438,0,0.0775,0.1534,100,0
0.35,0.75,1,5000,0.0767,0.1942,0.1304,0,0.3548,0,0.0993,0.1446,100,0
0.35,0.75,1,7000,0.047,0.1075,0.0914,0,0.3061,0,0.0582,0.3898,100,0
0.35,0.75,1,10000,0.0855,0.216,0.1319,0,0.3515,0,0.0997,0.1154,100,0
0.35,0.75,1,25000,0,0.0625,0,0,0.8431,0,0.0001,0.0943,100,22000
0.35,0.75,1,50000,0,0.0625,0,0,0.8431,0,0.0001,0.0943,100,22000
0.35,0.75,1,0,0.1262,0.1258,0.121,0.1241,0.1245,0.1258,0.1265,0.1261,100,0
0.35,0.75,1,1000,0.1002,0.1223,0.1143,0.0321,0.232,0.0331,0.0822,0.2838,100,0
0.35,0.75,1,2000,0.124,0.1911,0.1655,0.0348,0.2887,0,0.0613,0.1346,100,0
0.35,0.75,1,3000,0.0781,0.1644,0.1969,0,0.3128,0,0.0863,0.1615,100,0
0.35,0.75,1,5000,0.0392,0.1833,0.1499,0,0.3078,0,0.0775,0.2423,100,0
0.35,0.75,1,7000,0.0541,0.1763,0.1591,0,0.3741,0,0.0593,0.1771,100,0
0.35,0.75,1,10000,0.0466,0.2059,0.0981,0,0.4033,0,0.0541,0.192,100,0
0.35,0.75,1,25000,0,0.028,0.0034,0,0.4328,0,0,0.5358,100,0
0.35,0.75,1,50000,0,0.0105,0.0081,0,0.355,0,0,0.6264,100,27000
0.4,0.75,1,0,0.1212,0.1219,0.1237,0.1276,0.1278,0.1244,0.1262,0.1272,100,0
0.4,0.75,1,1000,0.1014,0.1393,0.2307,0,0.3245,0,0.0657,0.1384,100,0
0.4,0.75,1,2000,0.0838,0.1471,0.1891,0,0.2929,0,0.1084,0.1787,100,0
0.4,0.75,1,3000,0.1004,0.2268,0.1328,0,0.2964,0,0.1034,0.1402,100,0
0.4,0.75,1,5000,0.079,0.1341,0.1887,0,0.3121,0,0.0886,0.1975,100,0
0.4,0.75,1,7000,0.0758,0.208,0.166,0,0.1912,0,0.1041,0.2549,100,0
0.4,0.75,1,10000,0.1027,0.1778,0.1563,0,0.2732,0,0.0962,0.1938,100,0
0.4,0.75,1,25000,0.0786,0.1398,0.1788,0,0.3032,0,0.1026,0.197,100,0
0.4,0.75,1,50000,0.1015,0.1572,0.1764,0,0.2959,0,0.0827,0.1863,100,0
0.4,0.75,1,0,0.1217,0.1351,0.1239,0.1267,0.1254,0.1232,0.1217,0.1223,100,0
0.4,0.75,1,1000,0.0812,0.175,0.1696,0,0.2982,0,0.0957,0.1803,100,0
0.4,0.75,1,2000,0.1125,0.1793,0.2047,0,0.2533,0,0.1075,0.1427,100,0
0.4,0.75,1,3000,0.0971,0.1509,0.2048,0,0.2358,0,0.1372,0.1742,100,0
0.4,0.75,1,5000,0.0981,0.1477,0.2667,0,0.3288,0,0.0525,0.1062,100,0
0.4,0.75,1,7000,0.0983,0.138,0.2049,0,0.3082,0,0.0846,0.166,100,0
0.4,0.75,1,10000,0.0792,0.1915,0.1769,0,0.2643,0,0.1352,0.1529,100,0
0.4,0.75,1,25000,0.0876,0.2308,0.1845,0,0.2728,0,0.1137,0.1106,100,0
0.4,0.75,1,50000,0.1082,0.1707,0.2069,0,0.2752,0,0.0912,0.1478,100,0
0,0.75,1,0,0.124525,0.1257,0.1234,0.125,0.125075,0.12615,0.12405,0.1261,200,0
0,0.75,1,1000,0.075375,0.181125,0.1221,0.159175,0.0787,0.116875,0.110975,0.155675,200,0
0,0.75,1,2000,0.17975,0.177375,0.1669,0.074025,0.181425,0.0013,0.114,0.105225,200,0
0,0.75,1,3000,0.157575,0.153575,0.2072,0.078225,0.211075,0,0.10865,0.0837,200,0
0,0.75,1,5000,0.169775,0.177725,0.1484,0.083,0.1962,0,0.1257,0.0992,200,0
0,0.75,1,7000,0.172875,0.1899,0.1138,0.0797,0.198975,0,0.11785,0.1269,200,0
0,0.75,1,10000,0.175475,0.170325,0.1623,0.0767,0.1647,0,0.1041,0.1464,200,0
0,0.75,1,25000,0.1723,0.1598,0.182375,0.08085,0.164625,0,0.1639,0.07615,200,0
0,0.75,1,50000,0.1549,0.173625,0.193875,0.07435,0.152975,0,0.1402,0.110075,200,0
0,0.75,1,0,0.1262,0.124975,0.12585,0.125975,0.125325,0.1257,0.122,0.123975,200,0
0,0.75,1,1000,0.062075,0.19835,0.09185,0.170125,0.0687,0.148075,0.093375,0.16745,200,0
0,0.75,1,2000,0.165575,0.179625,0.180875,0.068675,0.19485,0.002225,0.1197,0.088475,200,0
0,0.75,1,3000,0.16365,0.18095,0.157975,0.0877,0.20695,0,0.1116,0.091175,200,0
0,0.75,1,5000,0.1404,0.162675,0.18745,0.0862,0.187675,0,0.119775,0.115825,200,0
0,0.75,1,7000,0.1843,0.163625,0.15445,0.077425,0.180025,0,0.101175,0.139,200,0
0,0.75,1,10000,0.1659,0.17705,0.117775,0.083425,0.1972,0,0.132575,0.126075,200,0
0,0.75,1,25000,0.161775,0.162175,0.17625,0.081775,0.182775,0,0.114025,0.121225,200,0
0,0.75,1,50000,0.171875,0.192925,0.1379,0.088475,0.2108,0,0.087525,0.1105,200,0
0.05,0.75,1,0,0.1251,0.1234,0.122825,0.1251,0.12615,0.12355,0.126525,0.12735,200,0
0.05,0.75,1,1000,0.1389,0.153325,0.147275,0.063625,0.212925,0.012825,0.141275,0.12985,200,0
0.05,0.75,1,2000,0.156275,0.15625,0.177,0.048725,0.1947,0,0.145675,0.121375,200,0
0.05,0.75,1,3000,0.1574,0.17615,0.151975,0.07335,0.171275,0,0.137475,0.132375,200,0
0.05,0.75,1,5000,0.160225,0.158675,0.12765,0.0906,0.1775,0,0.1154,0.16995,200,0
0.05,0.75,1,7000,0.14555,0.1921,0.15695,0.0802,0.154925,0,0.1275,0.142775,200,0
0.05,0.75,1,10000,0.167175,0.139025,0.15455,0.075675,0.1761,0,0.141425,0.14605,200,0
0.05,0.75,1,25000,0.213,0.1789,0.1617,0.053475,0.15575,0,0.1208,0.116375,200,0
0.05,0.75,1,50000,0.18155,0.181675,0.172975,0.074125,0.156425,0,0.12575,0.1075,200,0
0.05,0.75,1,0,0.1238,0.125925,0.12475,0.1226,0.127,0.1232,0.12785,0.124875,200,0
0.05,0.75,1,1000,0.140225,0.14095,0.1348,0.088525,0.226925,0.01095,0.14315,0.114475,200,0
0.05,0.75,1,2000,0.146475,0.17685,0.1624,0.058975,0.189625,0,0.132675,0.133,200,0
0.05,0.75,1,3000,0.157275,0.13975,0.18115,0.065875,0.1274,0,0.125075,0.203475,200,0
0.05,0.75,1,5000,0.176925,0.178525,0.153625,0.06855,0.165725,0,0.1312,0.12545,200,0
0.05,0.75,1,7000,0.174675,0.171875,0.15275,0.119825,0.190725,0,0.086575,0.103575,200,0
0.05,0.75,1,10000,0.1494,0.1961,0.1497,0.063775,0.183525,0,0.1232,0.1343,200,0
0.05,0.75,1,25000,0.134525,0.177125,0.178025,0.05885,0.1769,0,0.167575,0.107,200,0
0.05,0.75,1,50000,0.134575,0.177125,0.137975,0.09695,0.15165,0,0.121725,0.18,200,0
0.1,0.75,1,0,0.125325,0.123475,0.125875,0.12675,0.123525,0.1231,0.126525,0.125425,200,0
0.1,0.75,1,1000,0.137225,0.214025,0.168375,0.09195,0.154575,0.0033,0.1313,0.09925,200,0
0.1,0.75,1,2000,0.1557,0.13025,0.148225,0.076725,0.148825,0,0.143475,0.1968,200,0
0.1,0.75,1,3000,0.155475,0.176725,0.13385,0.0812,0.25725,0,0.09115,0.10435,200,0
0.1,0.75,1,5000,0.146175,0.172825,0.15085,0.04085,0.22365,0,0.181525,0.084125,200,0
0.1,0.75,1,7000,0.130925,0.1665,0.188525,0.0823,0.221325,0,0.099225,0.1112,200,0
0.1,0.75,1,10000,0.1775,0.17885,0.152,0.1081,0.2071,0,0.0721,0.10435,200,0
0.1,0.75,1,25000,0.151275,0.158225,0.16535,0.088975,0.1925,0,0.12615,0.117525,200,0
0.1,0.75,1,50000,0.1253,0.187175,0.144575,0.07125,0.14995,0,0.14505,0.1767,200,0
0.1,0.75,1,0,0.122825,0.125125,0.1248,0.122325,0.124775,0.127775,0.125375,0.127,200,0
0.1,0.75,1,1000,0.13895,0.140025,0.1142,0.09795,0.249675,0.007125,0.15075,0.101325,200,0
0.1,0.75,1,2000,0.177425,0.16465,0.13045,0.078425,0.134175,0,0.146975,0.1679,200,0
0.1,0.75,1,3000,0.14655,0.1893,0.16285,0.083575,0.1424,0,0.14415,0.131175,200,0
0.1,0.75,1,5000,0.156875,0.161,0.17435,0.05075,0.1821,0,0.1571,0.117825,200,0
0.1,0.75,1,7000,0.16035,0.143675,0.163025,0.07665,0.21495,0,0.1246,0.11675,200,0
0.1,0.75,1,10000,0.14495,0.16575,0.13285,0.044175,0.213975,0,0.187375,0.110925,200,0
0.1,0.75,1,25000,0.150075,0.155375,0.1611,0.06005,0.1831,0,0.15725,0.13305,200,0
0.1,0.75,1,50000,0.140925,0.1584,0.181725,0.08845,0.184375,0,0.120075,0.12605,200,0
0.15,0.75,1,0,0.122925,0.126925,0.124025,0.1284,0.12475,0.123875,0.122025,0.127075,200,0
0.15,0.75,1,1000,0.12215,0.16135,0.17255,0.082175,0.21675,0,0.122075,0.12295,200,0
0.15,0.75,1,2000,0.118925,0.1829,0.1539,0.086775,0.2515,0,0.1126,0.0934,200,0
0.15,0.75,1,3000,0.154775,0.150325,0.161375,0.06685,0.21535,0,0.145,0.106325,200,0
0.15,0.75,1,5000,0.119425,0.1921,0.145675,0.12775,0.22865,0,0.0924,0.094,200,0
0.15,0.75,1,7000,0.1529,0.16575,0.15435,0.08125,0.17465,0,0.1282,0.1429,200,0
0.15,0.75,1,10000,0.17555,0.1541,0.159425,0.073675,0.183725,0,0.1654,0.088125,200,0
0.15,0.75,1,25000,0.145725,0.1634,0.141275,0.090225,0.1874,0,0.1601,0.111875,200,0
0.15,0.75,1,50000,0.144975,0.186775,0.128,0.07305,0.14795,0,0.15585,0.1634,200,0
0.15,0.75,1,0,0.12675,0.124225,0.1253,0.125225,0.12405,0.125875,0.1236,0.124975,200,0
0.15,0.75,1,1000,0.091725,0.149675,0.133825,0.07885,0.262825,0.0085,0.13535,0.13925,200,0
0.15,0.75,1,2000,0.118125,0.1952,0.130125,0.1119,0.185575,0,0.151825,0.10725,200,0
0.15,0.75,1,3000,0.156125,0.1304,0.16585,0.04725,0.22435,0,0.1383,0.137725,200,0
0.15,0.75,1,5000,0.15035,0.16055,0.163675,0.099025,0.2181,0,0.104725,0.103575,200,0
0.15,0.75,1,7000,0.157875,0.14025,0.17185,0.086825,0.188,0,0.14275,0.11245,200,0
0.15,0.75,1,10000,0.13615,0.1901,0.12405,0.0829,0.208375,0,0.119225,0.1392,200,0
0.15,0.75,1,25000,0.152325,0.206175,0.13275,0.065575,0.2009,0,0.127075,0.1152,200,0
0.15,0.75,1,50000,0.1495,0.21755,0.15545,0.08715,0.11845,0,0.15305,0.11885,200,0
0.2,0.75,1,0,0.124525,0.12475,0.12305,0.12375,0.127375,0.12615,0.1256,0.1248,200,0
0.2,0.75,1,1000,0.146875,0.20475,0.155175,0.0499,0.179575,0.006325,0.146425,0.110975,200,0
0.2,0.75,1,2000,0.144525,0.140225,0.16445,0.09735,0.177375,0,0.12255,0.153525,200,0
0.2,0.75,1,3000,0.136375,0.17455,0.129925,0.102175,0.23195,0,0.0978,0.127225,200,0
0.2,0.75,1,5000,0.123775,0.171825,0.16225,0.05875,0.20205,0,0.139575,0.141775,200,0
0.2,0.75,1,7000,0.145475,0.185375,0.178275,0.058825,0.2002,0,0.117675,0.114175,200,0
0.2,0.75,1,10000,0.15895,0.2272,0.108,0.089625,0.14375,0,0.13175,0.140725,200,0
0.2,0.75,1,25000,0.12025,0.194425,0.142325,0.09405,0.216675,0,0.079025,0.15325,200,0
0.2,0.75,1,50000,0.11865,0.169575,0.14495,0.0651,0.19105,0,0.157225,0.15345,200,0
0.2,0.75,1,0,0.126175,0.1249,0.125875,0.12175,0.126675,0.121725,0.127875,0.125025,200,0
0.2,0.75,1,1000,0.096575,0.156525,0.16875,0.064875,0.289125,0.021975,0.102075,0.1001,200,0
0.2,0.75,1,2000,0.13535,0.2303,0.156025,0.057025,0.236825,0,0.0815,0.102975,200,0
0.2,0.75,1,3000,0.172475,0.1833,0.13645,0.053875,0.211575,0,0.144125,0.0982,200,0
0.2,0.75,1,5000,0.132925,0.182125,0.16555,0.0339,0.1846,0,0.1788,0.1221,200,0
0.2,0.75,1,7000,0.130125,0.179225,0.124175,0.060875,0.270425,0,0.095425,0.13975,200,0
0.2,0.75,1,10000,0.135825,0.180075,0.13455,0.084575,0.210475,0,0.136975,0.117525,200,0
0.2,0.75,1,25000,0.141025,0.175775,0.1493,0.098875,0.2583,0,0.086325,0.0904,200,0
0.2,0.75,1,50000,0.100825,0.17805,0.1614,0.122275,0.149075,0,0.139375,0.149,200,0
0.25,0.75,1,0,0.124825,0.1251,0.123575,0.12455,0.12605,0.124375,0.1269,0.124625,200,0
0.25,0.75,1,1000,0.098,0.193875,0.171975,0.06805,0.167075,0.000575,0.1515,0.14895,200,0
0.25,0.75,1,2000,0.10125,0.1829,0.1049,0.0838,0.2463,0,0.142475,0.138375,200,0
0.25,0.75,1,3000,0.11445,0.156925,0.19065,0.07,0.232,0,0.117875,0.1181,200,0
0.25,0.75,1,5000,0.133375,0.15765,0.1841,0.068925,0.188125,0,0.144025,0.1238,200,0
0.25,0.75,1,7000,0.1248,0.1659,0.166025,0.080625,0.243025,0,0.11845,0.101175,200,0
0.25,0.75,1,10000,0.11595,0.192275,0.117225,0.075075,0.21895,0,0.107125,0.1734,200,0
0.25,0.75,1,25000,0.10965,0.17965,0.154675,0.057925,0.263825,0,0.131675,0.1026,200,0
0.25,0.75,1,50000,0.126275,0.228775,0.139825,0.077875,0.161125,0,0.117775,0.14835,200,0
0.25,0.75,1,0,0.122,0.125125,0.127675,0.123425,0.125225,0.126175,0.1223,0.128075,200,0
0.25,0.75,1,1000,0.12225,0.204,0.09835,0.067175,0.157875,0.0152,0.134225,0.200925,200,0
0.25,0.75,1,2000,0.110175,0.171975,0.167725,0.065225,0.1776,0,0.166675,0.140625,200,0
0.25,0.75,1,3000,0.1238,0.183775,0.172525,0.046425,0.239225,0,0.136325,0.097925,200,0
0.25,0.75,1,5000,0.121625,0.2056,0.1308,0.103775,0.143975,0,0.111425,0.1828,200,0
0.25,0.75,1,7000,0.131825,0.165525,0.1251,0.074525,0.288925,0,0.10265,0.11145,200,0
0.25,0.75,1,10000,0.107825,0.127825,0.19375,0.070225,0.21485,0,0.161425,0.1241,200,0
0.25,0.75,1,25000,0.123675,0.18495,0.143725,0.05905,0.26905,0,0.120775,0.098775,200,0
0.25,0.75,1,50000,0.1385,0.165225,0.18195,0.050975,0.18405,0,0.1417,0.1376,200,0
0.3,0.75,1,0,0.1259,0.125975,0.1281,0.123725,0.12415,0.124525,0.122125,0.1255,200,0
0.3,0.75,1,1000,0.088525,0.2297,0.10545,0.0908,0.190425,0.018825,0.104875,0.1714,200,0
0.3,0.75,1,2000,0.120175,0.1745,0.153,0.0952,0.169375,0.00635,0.12145,0.15995,200,0
0.3,0.75,1,3000,0.14985,0.1442,0.11475,0.0934,0.193725,0,0.1679,0.136175,200,0
0.3,0.75,1,5000,0.09695,0.1508,0.1199,0.098275,0.24375,0,0.1231,0.167225,200,0
0.3,0.75,1,7000,0.107975,0.190125,0.126325,0.04255,0.267975,0,0.14065,0.1244,200,0
0.3,0.75,1,10000,0.09665,0.19045,0.146475,0.070075,0.1799,0,0.135975,0.180475,200,0
0.3,0.75,1,25000,0.090325,0.203525,0.138975,0.050875,0.230625,0,0.128025,0.15765,200,0
0.3,0.75,1,50000,0.101225,0.18815,0.1472,0.098575,0.201825,0,0.098975,0.16405,200,0
0.3,0.75,1,0,0.122,0.1249,0.125325,0.128175,0.12555,0.126775,0.124275,0.123,200,0
0.3,0.75,1,1000,0.1057,0.184325,0.158025,0.0802,0.175875,0.003825,0.096775,0.195275,200,0
0.3,0.75,1,2000,0.143175,0.166625,0.131825,0.078975,0.19665,0,0.1469,0.13585,200,0
0.3,0.75,1,3000,0.101875,0.20565,0.15555,0.084,0.1972,0,0.14275,0.112975,200,0
0.3,0.75,1,5000,0.0981,0.1821,0.1248,0.05015,0.23315,0,0.1111,0.2006,200,0
0.3,0.75,1,7000,0.095575,0.196825,0.1982,0.044725,0.226425,0,0.12425,0.114,200,0
0.3,0.75,1,10000,0.098375,0.154325,0.132125,0.07095,0.300925,0,0.1247,0.1186,200,0
0.3,0.75,1,25000,0.099525,0.169075,0.12775,0.044,0.27275,0,0.1202,0.1667,200,0
0.3,0.75,1,50000,0.101325,0.211275,0.122225,0.081775,0.3073,0,0.0793,0.0968,200,0
0.35,0.75,1,0,0.127725,0.1253,0.12625,0.12475,0.123675,0.125475,0.123375,0.12345,200,0
0.35,0.75,1,1000,0.0906,0.162275,0.11665,0.075125,0.149175,0.075325,0.0844,0.24645,200,0
0.35,0.75,1,2000,0.0801,0.160675,0.115575,0.073075,0.21505,0.0307,0.1328,0.192025,200,0
0.35,0.75,1,3000,0.09695,0.2287,0.111225,0.0709,0.296925,0,0.089825,0.105475,200,0
0.35,0.75,1,5000,0.1286,0.179725,0.159075,0.037825,0.25595,0,0.12235,0.116475,200,0
0.35,0.75,1,7000,0.077525,0.2068,0.12945,0.037125,0.2269,0,0.126975,0.195225,200,0
0.35,0.75,1,10000,0.1111,0.1773,0.101575,0.063175,0.3051,0,0.104725,0.137025,200,0
0.35,0.75,1,25000,0.10835,0.2079,0.163425,0.072675,0.2174,0,0.113,0.11725,200,0
0.35,0.75,1,50000,0.069125,0.190725,0.136425,0.058875,0.171275,0,0.115075,0.2585,200,0
0.35,0.75,1,0,0.12475,0.125375,0.124175,0.12635,0.127325,0.12395,0.12485,0.123225,200,0
0.35,0.75,1,1000,0.039525,0.219525,0.08865,0.131075,0.09525,0.110675,0.071375,0.243925,200,0
0.35,0.75,1,2000,0.013475,0.271875,0.02075,0.191325,0.016875,0.200975,0.0127,0.272025,200,0
0.35,0.75,1,3000,0,0.269275,0,0.256325,0,0.231225,0,0.243175,200,0
0.35,0.75,1,5000,0,0.242725,0,0.2571,0,0.24245,0,0.257725,200,0
0.35,0.75,1,7000,0,0.28655,0,0.271475,0,0.214475,0,0.2275,200,0
0.35,0.75,1,10000,0,0.2592,0,0.255375,0,0.2238,0,0.261625,200,0
0.35,0.75,1,25000,0,0.2243,0,0.24625,0,0.274875,0,0.254575,200,0
0.35,0.75,1,50000,0,0.244975,0,0.250325,0,0.2646,0,0.2401,200,0
0.4,0.75,1,0,0.1252,0.124625,0.1264,0.12925,0.12275,0.123975,0.124175,0.123625,200,0
0.4,0.75,1,1000,0,0.24475,0,0.234025,0,0.2734,0,0.247825,200,0
0.4,0.75,1,2000,0,0.2557,0,0.281125,0,0.247225,0,0.21595,200,0
0.4,0.75,1,3000,0,0.2459,0,0.2494,0,0.266975,0,0.237725,200,0
0.4,0.75,1,5000,0,0.22195,0,0.2619,0,0.268725,0,0.247425,200,0
0.4,0.75,1,7000,0,0.264325,0,0.250725,0,0.26595,0,0.219,200,0
0.4,0.75,1,10000,0,0.272175,0,0.2337,0,0.233875,0,0.26025,200,0
0.4,0.75,1,25000,0,0.252475,0,0.272175,0,0.24105,0,0.2343,200,0
0.4,0.75,1,50000,0,0.24285,0,0.24005,0,0.2619,0,0.2552,200,0
0,0.75,1,0,0.124825,0.124725,0.1237,0.125125,0.125,0.1273,0.1225,0.126825,200,0
0,0.75,1,1000,0.001,0.429,0.002775,0.24435,0.036275,0.0846,0.01695,0.18505,200,0
0,0.75,1,3000,0.001,0.429,0.002775,0.24435,0.036275,0.0846,0.01695,0.18505,200,2000
0,0.75,1,5000,0.001,0.429,0.002775,0.24435,0.036275,0.0846,0.01695,0.18505,200,2000
0,0.75,1,7000,0.001,0.429,0.002775,0.24435,0.036275,0.0846,0.01695,0.18505,200,2000
0,0.75,1,10000,0.001,0.429,0.002775,0.24435,0.036275,0.0846,0.01695,0.18505,200,2000
0,0.75,1,25000,0.001,0.429,0.002775,0.24435,0.036275,0.0846,0.01695,0.18505,200,2000
0,0.75,1,50000,0.001,0.429,0.002775,0.24435,0.036275,0.0846,0.01695,0.18505,200,2000
0.4,0.75,1,0,0.12855,0.123025,0.12665,0.1259,0.1223,0.12285,0.124825,0.1259,200,0
0.4,0.75,1,1000,0.00255,0.247875,0,0.237075,0.003775,0.2446,0.00435,0.259775,200,0
0.4,0.75,1,2000,0,0.269625,0,0.25865,0,0.2424,0,0.229325,200,0
0.4,0.75,1,3000,0,0.24725,0,0.26085,0,0.233225,0,0.258675,200,0
0.4,0.75,1,5000,0,0.249025,0,0.228475,0,0.275575,0,0.246925,200,0
0.4,0.75,1,7000,0,0.243325,0,0.2522,0,0.255025,0,0.24945,200,0
0.4,0.75,1,10000,0,0.242125,0,0.268325,0,0.2535,0,0.23605,200,0
0.4,0.75,1,25000,0,0.26315,0,0.25555,0,0.2558,0,0.2255,200,0
0.4,0.75,1,50000,0,0.24305,0,0.241725,0,0.241075,0,0.27415,200,0
0.05,0.75,1,0,0.1262,0.1238,0.1235,0.12615,0.1232,0.124,0.126125,0.127025,200,0
0.05,0.75,1,1000,0.125275,0.1386,0.1221,0.09695,0.272025,0.0206,0.1106,0.11385,200,0
0.05,0.75,1,2000,0.14385,0.1569,0.146325,0.0732,0.183575,0,0.13925,0.1569,200,0
0.05,0.75,1,3000,0.128025,0.1486,0.170825,0.106925,0.213825,0,0.0819,0.1499,200,0
0.05,0.75,1,5000,0.162075,0.15135,0.141475,0.128775,0.207525,0,0.0884,0.1204,200,0
0.05,0.75,1,7000,0.16735,0.1847,0.17055,0.106275,0.15575,0,0.11015,0.105225,200,0
0.05,0.75,1,10000,0.157925,0.173525,0.1603,0.08765,0.1613,0,0.11535,0.14395,200,0
0.05,0.75,1,25000,0.1451,0.154825,0.15395,0.1117,0.241,0,0.1063,0.087125,200,0
0.05,0.75,1,50000,0.171925,0.16375,0.19375,0.054575,0.144275,0,0.132225,0.1395,200,0
0,0.75,1,0,0.1252,0.12485,0.123925,0.126125,0.123275,0.126475,0.123525,0.126625,200,0
0,0.75,1,1000,0.107625,0.11355,0.114,0.120175,0.1402,0.1319,0.121875,0.150675,200,0
0,0.75,1,2000,0.152025,0.1477,0.163525,0.0709,0.140025,0.009225,0.1679,0.1487,200,0
0,0.75,1,3000,0.174775,0.195175,0.146875,0.0615,0.175475,0,0.105225,0.140975,200,0
0,0.75,1,5000,0.181875,0.14475,0.148625,0.067925,0.1652,0,0.15005,0.141575,200,0
0,0.75,1,7000,0.1421,0.1538,0.1953,0.086025,0.133925,0,0.176575,0.112275,200,0
0,0.75,1,10000,0.196775,0.159325,0.14435,0.068475,0.18875,0,0.118,0.124325,200,0
0,0.75,1,25000,0.14835,0.170575,0.15595,0.07725,0.205925,0,0.123825,0.118125,200,0
0,0.75,1,50000,0.1279,0.138425,0.1302,0.075375,0.248825,0,0.1488,0.130475,200,0
0.1,0.75,1,0,0.126725,0.123,0.123425,0.122725,0.12435,0.1256,0.126575,0.1276,200,0
0.1,0.75,1,1000,0.179,0.184175,0.148925,0.066875,0.148625,0.01535,0.131475,0.125575,200,0
0.1,0.75,1,2000,0.14885,0.164475,0.161425,0.080525,0.157825,0,0.16475,0.12215,200,0
0.1,0.75,1,3000,0.123475,0.1621,0.164075,0.098075,0.207225,0,0.12345,0.1216,200,0
0.1,0.75,1,5000,0.15465,0.166475,0.148525,0.0783,0.2171,0,0.1455,0.08945,200,0
0.1,0.75,1,7000,0.164725,0.158475,0.150275,0.1069,0.1496,0,0.132225,0.1378,200,0
0.1,0.75,1,10000,0.18155,0.160675,0.15905,0.079475,0.141925,0,0.158325,0.119,200,0
0.1,0.75,1,25000,0.1424,0.167875,0.1678,0.0981,0.149325,0,0.1275,0.147,200,0
0.1,0.75,1,50000,0.16745,0.1595,0.175825,0.08,0.15195,0,0.13665,0.128625,200,0
0.05,0.75,1,0,0.12625,0.1243,0.122675,0.124425,0.126175,0.12405,0.1265,0.125625,200,0
0.05,0.75,1,1000,0.14385,0.18245,0.1681,0.113075,0.127475,0.00675,0.1568,0.1015,200,0
0.05,0.75,1,2000,0.15695,0.155225,0.156975,0.092125,0.206675,0,0.1133,0.11875,200,0
0.05,0.75,1,3000,0.1449,0.16615,0.174275,0.081225,0.168325,0,0.14605,0.119075,200,0
0.05,0.75,1,5000,0.169225,0.164025,0.15025,0.061225,0.17955,0,0.1536,0.122125,200,0
0.05,0.75,1,7000,0.146075,0.148475,0.1777,0.067225,0.133775,0,0.153825,0.172925,200,0
0.05,0.75,1,10000,0.1216,0.145875,0.13455,0.080525,0.25305,0,0.12715,0.13725,200,0
0.05,0.75,1,25000,0.1627,0.161575,0.16705,0.076175,0.139975,0,0.1597,0.132825,200,0
0.05,0.75,1,50000,0.1626,0.184425,0.1902,0.0955,0.13355,0,0.11595,0.117775,200,0
0.15,0.75,1,0,0.124125,0.125075,0.124225,0.1251,0.12105,0.127175,0.1287,0.12455,200,0
0.15,0.75,1,1000,0.118125,0.17755,0.134925,0.0667,0.19375,0,0.140925,0.168025,200,0
0.15,0.75,1,2000,0.134275,0.167825,0.18465,0.054575,0.1765,0,0.15385,0.128325,200,0
0.15,0.75,1,3000,0.141475,0.1665,0.141125,0.068775,0.31015,0,0.091825,0.08015,200,0
0.15,0.75,1,5000,0.14015,0.150625,0.1364,0.096025,0.220575,0,0.12845,0.127775,200,0
0.15,0.75,1,7000,0.12685,0.203575,0.16105,0.068825,0.195725,0,0.124225,0.11975,200,0
0.15,0.75,1,10000,0.12515,0.18255,0.135825,0.08145,0.1238,0,0.127475,0.22375,200,0
0.15,0.75,1,25000,0.141125,0.164275,0.139575,0.062575,0.211225,0,0.18185,0.099375,200,0
0.15,0.75,1,50000,0.135125,0.151225,0.164725,0.066475,0.273425,0,0.132025,0.077,200,0
0.1,0.75,1,0,0.123,0.124525,0.1257,0.125325,0.12285,0.125825,0.127125,0.12565,200,0
0.1,0.75,1,1000,0.147225,0.20915,0.146825,0.078625,0.1412,0.02625,0.1193,0.131425,200,0
0.1,0.75,1,2000,0.132275,0.15445,0.14335,0.103125,0.255075,0,0.115925,0.0958,200,0
0.1,0.75,1,3000,0.15365,0.165825,0.13515,0.0466,0.251475,0,0.134,0.1133,200,0
0.1,0.75,1,5000,0.140875,0.17375,0.122075,0.072525,0.254125,0,0.140375,0.096275,200,0
0.1,0.75,1,7000,0.146625,0.1753,0.188075,0.0612,0.210375,0,0.12575,0.092675,200,0
0.1,0.75,1,10000,0.125475,0.159725,0.1964,0.10235,0.18675,0,0.12245,0.10685,200,0
0.1,0.75,1,25000,0.1468,0.168675,0.139175,0.10185,0.213725,0,0.118825,0.11095,200,0
0.1,0.75,1,50000,0.153225,0.168525,0.2135,0.07185,0.180925,0,0.13705,0.074925,200,0
