mcs,s1,s2,s3
70758,29.9297,30.07,30.102
70759,29.9511,30.0237,30.1184
70760,29.9484,29.9502,30.1431
70761,29.9495,29.903,30.1831
70762,29.9755,29.853,30.2306
70763,29.9686,29.8058,30.2544
70764,29.9955,29.7736,30.2672
70765,29.9994,29.7419,30.3055
70766,30.0245,29.7225,30.3677
70767,30.0297,29.6802,30.3744
70768,30.0203,29.6319,30.4089
70769,30.037,29.5827,30.4527
70770,30.052,29.5378,30.4958
70771,30.0653,29.4869,30.5253
70772,30.0978,29.4211,30.5442
70773,30.0952,29.3798,30.5731
70774,30.0911,29.3369,30.5714
70775,30.0986,29.2883,30.6155
70776,30.1273,29.2466,30.6544
70777,30.1791,29.1708,30.6905
70778,30.1686,29.1173,30.7058
70779,30.2175,29.0916,30.7506
70780,30.2167,29.0773,30.7947
70781,30.2353,29.0734,30.8167
70782,30.2555,29.0116,30.8397
70783,30.3,28.957,30.862
70784,30.3013,28.9134,30.8789
70785,30.3289,28.8637,30.8859
70786,30.3603,28.8359,30.9184
70787,30.347,28.8155,30.9614
70788,30.3463,28.7673,30.9948
70789,30.3325,28.7167,31.0131
70790,30.3369,28.6977,31.0231
70791,30.3461,28.678,31.0461
70792,30.3614,28.6767,31.0691
70793,30.3481,28.6491,31.0809
70794,30.3653,28.6197,31.0986
70795,30.3444,28.6056,31.1131
70796,30.3358,28.5809,31.1417
70797,30.3566,28.5823,31.1573
70798,30.3661,28.5611,31.1812
70799,30.3733,28.5205,31.2047
70800,30.3728,28.5208,31.217
70801,30.3486,28.5164,31.2206
70802,30.3394,28.5073,31.2534
70803,30.3642,28.4822,31.2978
70804,30.3697,28.4742,31.3175
70805,30.352,28.4609,31.3348
70806,30.3334,28.4519,31.342
70807,30.3455,28.4558,31.3766
70808,30.3514,28.4481,31.3903
70809,30.3409,28.4403,31.3917
70810,30.2955,28.4391,31.4323
70811,30.2594,28.4634,31.4619
70812,30.2497,28.4467,31.433
70813,30.2377,28.4823,31.4506
70814,30.2197,28.5008,31.4909
70815,30.2083,28.5202,31.4766
70816,30.1461,28.5363,31.4878
70817,30.1205,28.5477,31.5008
70818,30.1178,28.5778,31.4809
70819,30.0773,28.6025,31.522
70820,30.0391,28.6072,31.532
70821,30.0114,28.6177,31.5417
70822,29.9745,28.6483,31.5403
70823,29.9345,28.6597,31.5631
70824,29.8664,28.7042,31.5934
70825,29.8488,28.7313,31.603
70826,29.7794,28.7809,31.6261
70827,29.7339,28.8502,31.6356
70828,29.6995,28.8677,31.6466
70829,29.6744,28.9123,31.6738
70830,29.6256,28.9475,31.6692
70831,29.5967,28.9517,31.6456
70832,29.5445,28.9812,31.6416
70833,29.4659,28.9984,31.6255
70834,29.4172,29.0475,31.6405
70835,29.3705,29.1097,31.6547
70836,29.3597,29.1686,31.6303
70837,29.2936,29.2161,31.6309
70838,29.2697,29.2903,31.6239
70839,29.2172,29.3366,31.6167
70840,29.1666,29.3641,31.6011
70841,29.1514,29.3884,31.5864
70842,29.1084,29.4077,31.5775
70843,29.0628,29.4991,31.5358
70844,29.0312,29.5061,31.5283
70845,29.0173,29.582,31.5203
70846,29.0039,29.6098,31.4964
70847,28.9525,29.6794,31.4767
70848,28.9056,29.7497,31.433
70849,28.8778,29.748,31.42
70850,28.848,29.773,31.4008
70851,28.8331,29.7998,31.4186
70852,28.8153,29.8378,31.3898
70853,28.8116,29.8653,31.3614
70854,28.78,29.885,31.3198
70855,28.7925,29.9006,31.2886
70856,28.8092,29.9169,31.2775
70857,28.7952,29.9563,31.2447
70858,28.7614,29.9812,31.2486
70859,28.7608,29.9891,31.2338
70860,28.73,30.0375,31.2125
70861,28.7164,30.0523,31.2089
70862,28.6823,30.1061,31.1848
70863,28.6869,30.167,31.1652
70864,28.6716,30.1966,31.1667
70865,28.6452,30.248,31.1131
70866,28.6531,30.2641,31.0977
70867,28.6642,30.2806,31.0937
70868,28.6716,30.3131,31.0792
70869,28.6919,30.3231,31.0895
70870,28.7359,30.33,31.0712
70871,28.7345,30.3117,31.0845
70872,28.7633,30.3316,31.0723
70873,28.747,30.3267,31.0731
70874,28.7634,30.3673,31.0591
70875,28.7508,30.3712,31.0173
70876,28.7602,30.3891,30.9769
70877,28.7894,30.4169,30.9497
70878,28.8309,30.4277,30.9308
70879,28.8655,30.4377,30.8778
70880,28.8898,30.4484,30.8663
70881,28.9205,30.5136,30.8362
70882,28.9425,30.5205,30.8262
70883,28.9519,30.5267,30.7816
70884,28.9563,30.5341,30.7447
70885,28.993,30.5609,30.6977
70886,29.0211,30.5837,30.6812
70887,29.0523,30.5875,30.6453
70888,29.0814,30.5953,30.593
70889,29.1059,30.5816,30.555
70890,29.1309,30.5567,30.5427
70891,29.1714,30.5539,30.4983
70892,29.2095,30.555,30.4473
70893,29.2416,30.5583,30.4147
70894,29.2938,30.5277,30.3788
70895,29.3248,30.5561,30.3456
70896,29.3697,30.5541,30.3005
70897,29.4309,30.5619,30.243
70898,29.4983,30.5614,30.2256
70899,29.5528,30.5609,30.1884
70900,29.5978,30.5644,30.1536
70901,29.6317,30.5797,30.1242
70902,29.6606,30.5769,30.0645
70903,29.7416,30.6022,30.0141
70904,29.7978,30.6,29.9631
70905,29.8336,30.5884,29.9009
70906,29.9034,30.5637,29.8472
70907,29.9612,30.58,29.752
70908,29.9683,30.5956,29.6859
70909,30.0287,30.6428,29.6033
70910,30.0702,30.6422,29.5709
70911,30.1322,30.5955,29.5131
70912,30.2014,30.5786,29.4297
70913,30.2517,30.5648,29.3463
70914,30.3316,30.5892,29.2927
70915,30.3853,30.5622,29.2483
70916,30.4239,30.5642,29.2253
70917,30.4733,30.4898,29.1733
70918,30.5333,30.4953,29.1363
70919,30.6095,30.5145,29.0939
70920,30.6281,30.4689,29.0609
70921,30.6906,30.4919,29.0363
70922,30.7359,30.483,29.0223
70923,30.7675,30.4798,29.0144
70924,30.8127,30.4922,28.9647
70925,30.8661,30.475,28.9475
70926,30.9061,30.4513,28.8759
70927,30.9256,30.4084,28.8584
70928,30.9747,30.3783,28.8373
70929,30.9998,30.3473,28.7898
70930,31.0334,30.3561,28.7556
70931,31.0422,30.3405,28.7277
70932,31.0852,30.3603,28.7141
70933,31.123,30.3473,28.7136
70934,31.1775,30.3312,28.6869
70935,31.2206,30.3448,28.652
70936,31.2481,30.3608,28.6191
70937,31.2633,30.3541,28.6034
70938,31.2916,30.3752,28.5987
70939,31.3003,30.3744,28.5728
70940,31.3183,30.3684,28.6098
70941,31.3094,30.3316,28.6119
70942,31.3183,30.3331,28.5897
70943,31.305,30.3177,28.5967
70944,31.303,30.3014,28.5928
70945,31.2831,30.2963,28.5875
70946,31.2694,30.2597,28.5989
70947,31.2658,30.2723,28.5866
70948,31.2283,30.2895,28.6006
70949,31.25,30.2733,28.6591
70950,31.2798,30.2364,28.6555
70951,31.2703,30.2206,28.6702
70952,31.2639,30.2114,28.7237
70953,31.2511,30.1602,28.7489
70954,31.2375,30.1245,28.7661
70955,31.2222,30.1253,28.7897
70956,31.2339,30.1108,28.8234
70957,31.2194,30.1039,28.8555
70958,31.1989,30.0991,28.8806
70959,31.1991,30.0762,28.9187
70960,31.1903,30.0244,28.9436
70961,31.1703,30.0066,28.9636
70962,31.1713,29.9917,29.02
70963,31.1527,29.9498,29.0681
70964,31.1772,29.9242,29.0969
70965,31.1861,29.88,29.1511
70966,31.1433,29.8459,29.1913
70967,31.158,29.7919,29.2414
70968,31.1248,29.7825,29.2892
70969,31.1205,29.7472,29.2922
70970,31.0898,29.7592,29.3405
70971,31.0727,29.7392,29.3792
70972,31.0552,29.707,29.4406
70973,31.0216,29.67,29.5039
70974,31.0011,29.638,29.5759
70975,31.0086,29.6011,29.5963
70976,30.9961,29.5461,29.692
70977,30.9939,29.5175,29.7286
70978,30.9644,29.4775,29.787
70979,30.9436,29.4331,29.8541
70980,30.9414,29.4131,29.9067
70981,30.9291,29.3853,29.9795
70982,30.91,29.3317,30.0664
70983,30.8897,29.3355,30.0916
70984,30.888,29.2756,30.1489
70985,30.8756,29.2672,30.1644
70986,30.8742,29.2128,30.1887
70987,30.8613,29.1766,30.2595
70988,30.8644,29.1352,30.2833
70989,30.8563,29.1003,30.3355
70990,30.8564,29.0358,30.3966
70991,30.8605,28.9748,30.4405
70992,30.8623,28.9052,30.4884
70993,30.8603,28.8525,30.5162
70994,30.8536,28.8084,30.5584
70995,30.8595,28.7428,30.6094
70996,30.8356,28.7236,30.6531
70997,30.852,28.6794,30.6847
70998,30.8467,28.6347,30.7263
70999,30.8159,28.6278,30.7508
71000,30.8264,28.6027,30.785
71001,30.7758,28.5727,30.8502
71002,30.775,28.5677,30.9033
71003,30.7662,28.525,30.9264
71004,30.7206,28.5347,30.9606
71005,30.6975,28.5255,31.0033
71006,30.6717,28.5192,31.0492
71007,30.6697,28.4902,31.0784
71008,30.667,28.4709,31.0972
71009,30.6609,28.4891,31.1158
71010,30.6478,28.4734,31.1283
71011,30.6222,28.4466,31.1673
71012,30.6036,28.4453,31.1855
71013,30.5884,28.4472,31.2255
71014,30.5652,28.4361,31.267
71015,30.5372,28.4398,31.2694
71016,30.5281,28.4509,31.2859
71017,30.5123,28.4678,31.2989
71018,30.4811,28.4492,31.345
71019,30.4217,28.4791,31.3728
71020,30.3547,28.4898,31.3916
71021,30.3225,28.4984,31.3889
71022,30.287,28.5038,31.4088
71023,30.2802,28.4984,31.4262
71024,30.2166,28.5453,31.4538
71025,30.1664,28.5747,31.4787
71026,30.1291,28.6187,31.5088
71027,30.1117,28.635,31.5217
71028,30.0461,28.6636,31.5277
71029,29.9989,28.6891,31.5303
71030,29.9514,28.7302,31.5161
71031,29.9384,28.755,31.5347
71032,29.88,28.7766,31.5831
71033,29.8175,28.8017,31.5759
71034,29.7736,28.8523,31.607
71035,29.7386,28.8742,31.6247
71036,29.7153,28.8969,31.6111
71037,29.6497,28.9614,31.6352
71038,29.5902,29.0227,31.6772
71039,29.5186,29.0245,31.6878
71040,29.462,29.0595,31.6922
71041,29.438,29.1028,31.6734
71042,29.405,29.1348,31.6919
71043,29.3572,29.1675,31.6952
71044,29.3,29.2255,31.6858
71045,29.2319,29.2473,31.7078
71046,29.2033,29.2567,31.6964
71047,29.2041,29.3084,31.6839
71048,29.1575,29.348,31.6777
71049,29.1072,29.3928,31.6962
71050,29.0769,29.4294,31.7153
71051,29.0455,29.482,31.6956
71052,28.9975,29.537,31.7002
71053,28.9237,29.5812,31.6625
71054,28.8805,29.6105,31.643
71055,28.8244,29.6348,31.6711
71056,28.7661,29.6662,31.6961
71057,28.7253,29.7181,31.682
71058,28.6741,29.7672,31.6955
71059,28.6739,29.7922,31.6747
71060,28.6158,29.8431,31.6727
71061,28.59,29.86,31.6742
71062,28.5456,29.9298,31.6245
71063,28.5006,29.95,31.6294
71064,28.4744,29.9761,31.6412
71065,28.4148,30.0041,31.6347
71066,28.4036,30.0458,31.6186
71067,28.3813,30.0762,31.6262
71068,28.3236,30.0975,31.6034
71069,28.31,30.1214,31.615
71070,28.2725,30.1544,31.6173
71071,28.225,30.1892,31.6244
71072,28.1953,30.2167,31.6133
71073,28.1612,30.2764,31.6277
71074,28.1634,30.3005,31.6339
71075,28.1625,30.3347,31.6177
71076,28.1509,30.3541,31.6289
71077,28.1748,30.3616,31.5938
71078,28.1269,30.3998,31.5711
71079,28.1394,30.4348,31.5702
71080,28.1136,30.4272,31.5206
71081,28.0792,30.4678,31.5139
71082,28.0841,30.4877,31.4763
71083,28.0602,30.508,31.4739
71084,28.0653,30.5387,31.4366
71085,28.0733,30.6013,31.4084
71086,28.0875,30.6123,31.3355
71087,28.0723,30.6403,31.312
71088,28.0858,30.6648,31.2791
71089,28.0952,30.7186,31.2328
71090,28.0994,30.7633,31.2036
71091,28.0964,30.8158,31.1748
71092,28.0989,30.8517,31.1434
71093,28.1322,30.8762,31.1028
71094,28.1592,30.9345,31.0294
71095,28.1866,30.9514,30.9772
71096,28.1822,30.9773,30.9169
71097,28.2242,31.0036,30.8539
71098,28.2356,31.0567,30.7747
71099,28.2764,31.0923,30.7333
71100,28.3202,31.1159,30.6936
71101,28.3355,31.1416,30.6503
71102,28.325,31.1548,30.6052
71103,28.3477,31.1983,30.5595
71104,28.3898,31.207,30.4933
71105,28.4356,31.2225,30.4305
71106,28.4686,31.2431,30.3834
71107,28.5084,31.2861,30.3316
71108,28.5427,31.3013,30.2658
71109,28.595,31.3308,30.1845
71110,28.6397,31.3627,30.1277
71111,28.6717,31.368,30.1245
71112,28.6977,31.3877,30.0698
71113,28.7234,31.4036,29.9914
71114,28.8127,31.4159,29.9316
71115,28.8227,31.3925,29.8795
71116,28.8534,31.4209,29.8341
71117,28.8784,31.4109,29.7997
71118,28.9195,31.4509,29.7334
71119,28.9762,31.4922,29.6798
71120,28.9878,31.5388,29.5958
71121,29.0356,31.5405,29.5423
71122,29.1042,31.5608,29.4542
71123,29.1719,31.5595,29.3692
71124,29.2297,31.5712,29.2897
71125,29.3105,31.5766,29.2092
71126,29.3612,31.5984,29.1555
71127,29.4005,31.6034,29.1186
71128,29.4283,31.5992,29.0356
71129,29.5194,31.6195,28.9544
71130,29.5752,31.6181,28.9169
71131,29.6177,31.6586,28.8486
71132,29.6534,31.6678,28.8038
71133,29.7231,31.6634,28.7794
71134,29.802,31.6603,28.6905
71135,29.8384,31.6387,28.6605
71136,29.8919,31.6011,28.6033
71137,29.943,31.5923,28.5162
71138,29.9877,31.5822,28.4731
71139,30.052,31.5886,28.4409
71140,30.1136,31.5558,28.3989
71141,30.17,31.5381,28.3661
71142,30.2316,31.5508,28.3056
71143,30.2909,31.5434,28.2792
71144,30.3416,31.5153,28.2453
71145,30.3695,31.482,28.243
71146,30.3997,31.4503,28.2313
71147,30.4672,31.4314,28.1948
71148,30.5114,31.4013,28.1784
71149,30.555,31.3998,28.1619
71150,30.5981,31.3619,28.12
71151,30.6416,31.3173,28.1077
71152,30.7236,31.275,28.0745
71153,30.755,31.2519,28.0763
71154,30.8244,31.2461,28.0391
71155,30.8458,31.1839,27.9978
71156,30.8862,31.142,27.9748
71157,30.9048,31.1337,27.9664
71158,30.9534,31.1448,27.9573
71159,30.9908,31.143,27.9297
71160,31.0141,31.1188,27.9109
71161,31.0395,31.1077,27.8861
71162,31.0789,31.0673,27.8702
71163,31.1272,31.0237,27.8808
71164,31.1594,30.9814,27.8445
71165,31.1536,30.9475,27.8588
71166,31.2228,30.9197,27.835
71167,31.2503,30.9294,27.8619
71168,31.2977,30.8839,27.8766
71169,31.337,30.8592,27.8628
71170,31.3798,30.8209,27.9112
71171,31.4122,30.7806,27.9245
71172,31.4519,30.7308,27.9355
71173,31.4917,30.7064,27.9311
71174,31.4991,30.6875,27.9623
71175,31.5286,30.633,27.9794
71176,31.5208,30.595,28.0003
71177,31.5152,30.5219,28.0323
71178,31.5339,30.4789,28.0411
71179,31.547,30.4302,28.0622
71180,31.5837,30.3575,28.0987
71181,31.5856,30.31,28.1402
71182,31.6055,30.2694,28.1727
71183,31.6198,30.2148,28.195
71184,31.6364,30.148,28.2278
71185,31.6484,30.1144,28.2516
71186,31.6588,30.0866,28.2934
71187,31.677,30.0586,28.3134
71188,31.6828,30.0166,28.3461
71189,31.6869,29.9791,28.4152
71190,31.7289,29.9269,28.4533
71191,31.7237,29.8641,28.4913
71192,31.718,29.7995,28.5155
71193,31.7195,29.7502,28.5789
71194,31.6844,29.6919,28.6364
71195,31.7011,29.6155,28.7022
71196,31.7022,29.5802,28.7739
71197,31.6961,29.498,28.8008
71198,31.7192,29.4431,28.8766
71199,31.6995,29.3998,28.9587
71200,31.7011,29.3223,28.995
71201,31.6914,29.2839,29.0523
71202,31.6606,29.2528,29.1345
71203,31.6566,29.2078,29.2458
71204,31.6616,29.1266,29.3284
71205,31.6559,29.0592,29.3817
71206,31.6034,28.9867,29.4536
71207,31.597,28.9375,29.5303
71208,31.575,28.8952,29.588
71209,31.56,28.8305,29.6388
71210,31.5506,28.7484,29.6848
71211,31.565,28.7128,29.7186
71212,31.5039,28.6641,29.7614
71213,31.5108,28.6378,29.8111
71214,31.4962,28.588,29.8692
71215,31.4736,28.5334,29.9361
71216,31.4422,28.4934,29.9856
71217,31.4153,28.445,30.0517
71218,31.3952,28.4147,30.1114
71219,31.3922,28.3531,30.1752
71220,31.3781,28.2942,30.2242
71221,31.3172,28.2708,30.2802
71222,31.3105,28.2403,30.3172
71223,31.2958,28.2289,30.333
71224,31.2955,28.1908,30.3811
71225,31.2395,28.1642,30.4605
71226,31.2348,28.1492,30.4688
71227,31.2136,28.1258,30.5041
71228,31.2088,28.1105,30.53
71229,31.2219,28.092,30.5553
71230,31.1984,28.0695,30.5862
71231,31.2189,28.0433,30.638
71232,31.2052,28.0395,30.6386
71233,31.2142,28.0248,30.643
71234,31.187,28.0073,30.6791
71235,31.1905,28.0211,30.6808
71236,31.133,28.0236,30.7111
71237,31.0992,28.0264,30.7234
71238,31.1041,28.032,30.7538
71239,31.0362,28.0388,30.7586
71240,31.0409,28.062,30.8048
71241,30.9502,28.0955,30.8241
71242,30.9283,28.1122,30.8884
71243,30.9173,28.1106,30.9052
71244,30.868,28.1216,30.9217
71245,30.8369,28.1128,30.8933
71246,30.8008,28.1577,30.9067
71247,30.7833,28.1802,30.9331
71248,30.7441,28.1952,30.9525
71249,30.7202,28.2533,30.9555
71250,30.6653,28.2766,30.968
71251,30.6131,28.2903,30.9695
71252,30.5622,28.3195,30.9783
71253,30.5066,28.3927,30.9736
71254,30.4336,28.4445,30.9936
71255,30.3814,28.4895,31.0011
71256,30.3178,28.5177,31.0125
71257,30.2594,28.5644,31.0469
71258,30.2247,28.5881,31.0588
71259,30.1828,28.6364,31.0464
71260,30.1231,28.6908,31.0703
71261,30.0848,28.7167,31.0477
71262,30.0637,28.7461,31.0597
71263,30.0403,28.7866,31.0744
71264,30.0181,28.7967,31.0719
71265,29.9452,28.8834,31.0741
71266,29.8702,28.9417,31.0769
71267,29.7858,28.988,31.093
71268,29.7086,29.0475,31.1016
71269,29.7047,29.0737,31.0823
71270,29.6952,29.1283,31.0606
71271,29.6741,29.1886,31.0359
71272,29.6295,29.2286,30.9739
71273,29.5684,29.2728,30.9786
71274,29.5192,29.3094,30.9595
71275,29.4502,29.3728,30.9869
71276,29.3986,29.3936,30.9853
71277,29.4131,29.4506,30.9898
71278,29.3816,29.4728,30.9858
71279,29.352,29.5105,30.9714
71280,29.3422,29.5627,30.9992
71281,29.3128,29.5936,30.9656
71282,29.277,29.5995,30.9702
71283,29.2608,29.6353,30.9789
71284,29.2227,29.6487,30.9536
71285,29.2259,29.6677,30.9564
71286,29.1653,29.6786,30.9002
71287,29.137,29.74,30.89
71288,29.1497,29.7472,30.8648
71289,29.1403,29.7858,30.8356
71290,29.117,29.8637,30.7928
71291,29.075,29.9041,30.7753
71292,29.0636,29.9284,30.7836
71293,29.0644,29.9411,30.7622
71294,29.0761,29.9884,30.7611
71295,29.047,30.0347,30.7406
71296,29.0402,30.0808,30.7075
71297,29.0067,30.1284,30.6909
71298,29.0044,30.1617,30.6412
71299,28.9903,30.1877,30.6192
71300,28.9895,30.2414,30.6048
71301,28.9773,30.2717,30.6041
71302,28.9547,30.3094,30.6017
71303,28.9419,30.3225,30.6039
71304,28.9311,30.3658,30.6147
71305,28.95,30.3667,30.6038
71306,28.9469,30.3711,30.5983
71307,28.9428,30.3877,30.558
71308,28.9486,30.4031,30.5425
71309,28.9453,30.4448,30.4988
71310,28.9739,30.4394,30.4819
71311,28.9594,30.5013,30.4519
71312,28.9306,30.4878,30.4455
71313,28.9406,30.4853,30.3906
71314,28.9777,30.5125,30.3492
71315,28.9741,30.5225,30.3369
71316,28.9695,30.5214,30.3513
71317,29.0002,30.5459,30.3194
71318,28.9747,30.5505,30.2992
71319,28.9958,30.5492,30.2767
71320,29.0075,30.5841,30.2558
71321,29.0247,30.6086,30.1983
71322,29.0816,30.6373,30.1602
71323,29.1089,30.6481,30.1316
71324,29.0911,30.6247,30.0828
71325,29.1041,30.6394,30.0147
71326,29.1378,30.6645,29.9506
71327,29.1656,30.6619,29.9083
71328,29.1817,30.6337,29.8898
71329,29.1969,30.6775,29.8669
71330,29.2423,30.6937,29.828
71331,29.2772,30.7116,29.8134
71332,29.2878,30.6872,29.8225
71333,29.3266,30.6828,29.7605
71334,29.3528,30.6886,29.727
71335,29.3747,30.6961,29.7167
71336,29.4069,30.7042,29.7155
71337,29.4377,30.6941,29.6995
71338,29.4608,30.7148,29.6706
71339,29.5016,30.6998,29.6577
71340,29.5305,30.6875,29.6364
71341,29.5809,30.6848,29.5969
71342,29.59,30.6534,29.5719
71343,29.6269,30.618,29.563
71344,29.7056,30.6262,29.538
71345,29.7602,30.5922,29.5075
71346,29.8211,30.5664,29.497
71347,29.8648,30.5578,29.4864
71348,29.8797,30.5233,29.463
71349,29.9286,30.4791,29.4748
71350,29.9806,30.4727,29.4678
71351,30.0236,30.4472,29.4547
71352,30.0536,30.4506,29.4153
71353,30.0823,30.4155,29.4022
71354,30.1136,30.3944,29.3956
71355,30.1737,30.3895,29.4052
71356,30.2192,30.337,29.3814
71357,30.2709,30.2933,29.3922
71358,30.3106,30.3094,29.4036
71359,30.3758,30.2623,29.392
71360,30.4173,30.2345,29.3556
71361,30.4727,30.2064,29.3455
71362,30.4759,30.1992,29.3136
71363,30.5138,30.2188,29.3081
71364,30.5208,30.1761,29.2823
71365,30.5583,30.1362,29.2831
71366,30.5784,30.1316,29.2997
71367,30.5902,30.1137,29.2797
71368,30.6291,30.0695,29.2605
71369,30.6697,30.0289,29.2611
71370,30.6958,30.0248,29.2587
71371,30.7231,29.9981,29.2469
71372,30.7666,29.9866,29.2305
71373,30.7848,29.9566,29.2406
71374,30.8431,29.9541,29.245
71375,30.8417,29.9402,29.2598
71376,30.8825,29.9156,29.2408
71377,30.9256,29.862,29.2544
71378,30.9869,29.8406,29.2641
71379,31.0105,29.8111,29.2595
71380,31.0028,29.735,29.2753
71381,31.0536,29.6941,29.2845
71382,31.0638,29.687,29.2873
71383,31.0652,29.6416,29.3078
71384,31.0994,29.6028,29.2975
71385,31.1147,29.5956,29.2973
71386,31.1402,29.5673,29.2925
71387,31.1389,29.5452,29.3095
71388,31.14,29.517,29.3217
71389,31.1892,29.482,29.3242
71390,31.168,29.4819,29.3533
71391,31.1564,29.4692,29.3498
71392,31.1672,29.4413,29.3889
71393,31.1762,29.4147,29.3889
71394,31.1795,29.4217,29.3969
71395,31.1883,29.4197,29.4214
71396,31.1864,29.3623,29.463
71397,31.1986,29.3169,29.5309
71398,31.215,29.3019,29.538
71399,31.1841,29.2742,29.5602
71400,31.1747,29.248,29.5902
71401,31.1678,29.248,29.6198
71402,31.1503,29.2291,29.6195
71403,31.1316,29.228,29.6664
71404,31.0947,29.2095,29.6972
71405,31.0694,29.1938,29.7236
71406,31.0242,29.2211,29.7709
71407,30.9383,29.2134,29.7875
71408,30.9081,29.1805,29.8458
71409,30.8775,29.1853,29.8908
71410,30.8377,29.1863,29.9573
71411,30.8114,29.1952,30.0202
71412,30.7773,29.197,30.0631
71413,30.7294,29.1697,30.0916
71414,30.7295,29.1438,30.1416
71415,30.7061,29.1481,30.1562
71416,30.6794,29.1625,30.1861
71417,30.6605,29.1703,30.2138
71418,30.6369,29.1659,30.2394
71419,30.618,29.1606,30.2662
71420,30.5836,29.1658,30.2977
71421,30.5709,29.1398,30.3353
71422,30.5397,29.1164,30.3683
71423,30.5234,29.1286,30.3895
71424,30.4764,29.1291,30.4097
71425,30.43,29.1119,30.4761
71426,30.3956,29.103,30.5141
71427,30.3597,29.1298,30.5169
71428,30.3239,29.1381,30.6066
71429,30.282,29.1492,30.6642
71430,30.2445,29.1311,30.6739
71431,30.222,29.1272,30.7023
71432,30.1925,29.133,30.7158
71433,30.1581,29.1433,30.7577
71434,30.1567,29.1791,30.7322
71435,30.1716,29.1603,30.7353
71436,30.1478,29.1875,30.7467
71437,30.1517,29.2075,30.7427
71438,30.1413,29.2145,30.7373
71439,30.0933,29.2411,30.7464
71440,30.0777,29.2389,30.7661
71441,30.0347,29.2639,30.8039
71442,30.0083,29.2883,30.8022
71443,29.9877,29.298,30.8044
71444,29.9827,29.3081,30.8175
71445,29.9673,29.3267,30.8103
71446,29.9695,29.3472,30.8206
71447,29.9527,29.3692,30.8452
71448,29.9358,29.3852,30.8927
71449,29.9387,29.4311,30.8817
71450,29.9369,29.4003,30.8908
71451,29.8911,29.4142,30.8839
71452,29.8717,29.43,30.8831
71453,29.8091,29.473,30.8883
71454,29.8081,29.4903,30.9013
71455,29.7558,29.5319,30.8919
71456,29.7447,29.5494,30.8834
71457,29.7133,29.5891,30.8686
71458,29.7069,29.6161,30.8617
71459,29.6756,29.6378,30.8775
71460,29.6555,29.6702,30.838
71461,29.5892,29.7206,30.8198
71462,29.5583,29.7722,30.8353
71463,29.5233,29.8045,30.7911
71464,29.4906,29.8452,30.7905
71465,29.4731,29.868,30.7302
71466,29.4703,29.9034,30.7355
71467,29.4408,29.913,30.713
71468,29.4109,29.9428,30.7105
71469,29.3781,30.0081,30.7125
71470,29.3441,30.0231,30.6788
71471,29.2994,30.062,30.6698
71472,29.2644,30.1095,30.6405
71473,29.253,30.1428,30.622
71474,29.227,30.1687,30.6278
71475,29.2069,30.1864,30.6113
71476,29.2203,30.2116,30.5836
71477,29.2123,30.2367,30.6111
71478,29.2162,30.2534,30.5847
71479,29.178,30.2909,30.578
71480,29.1423,30.322,30.5725
71481,29.1369,30.3944,30.5787
71482,29.1155,30.4078,30.5712
71483,29.1122,30.4314,30.5584
71484,29.1059,30.4591,30.5052
71485,29.085,30.4702,30.4755
71486,29.0977,30.4998,30.4614
71487,29.1042,30.5305,30.4356
71488,29.1187,30.5405,30.4105
71489,29.1102,30.5842,30.3669
71490,29.1287,30.6327,30.3402
71491,29.1562,30.6717,30.3025
71492,29.1875,30.695,30.2641
71493,29.17,30.6872,30.2564
71494,29.1642,30.6991,30.1988
71495,29.1628,30.7219,30.1694
71496,29.1448,30.7345,30.1373
71497,29.123,30.8033,30.1264
71498,29.1123,30.8177,30.1011
71499,29.1394,30.875,30.1086
71500,29.1123,30.8998,30.0691
71501,29.1016,30.9483,30.0183
71502,29.1177,30.9697,29.9611
71503,29.1003,31.0405,29.9283
71504,29.0736,31.0328,29.9128
71505,29.1061,31.0592,29.8911
71506,29.1042,31.0647,29.8806
71507,29.1187,31.0688,29.8439
71508,29.1148,31.0902,29.8217
71509,29.1447,31.1189,29.767
71510,29.1547,31.1398,29.7636
71511,29.1445,31.1458,29.728
71512,29.1567,31.1745,29.7339
71513,29.1541,31.1944,29.7111
71514,29.1911,31.1958,29.6661
71515,29.1992,31.1914,29.6564
71516,29.2247,31.218,29.6372
71517,29.2448,31.1797,29.6066
71518,29.2595,31.2,29.5712
71519,29.2905,31.1956,29.5764
71520,29.3169,31.2064,29.5472
71521,29.3483,31.1934,29.5092
71522,29.3914,31.203,29.4834
71523,29.4411,31.22,29.4431
71524,29.4242,31.2433,29.4444
71525,29.4617,31.2605,29.4323
71526,29.4789,31.2323,29.4334
71527,29.4911,31.2263,29.3828
71528,29.5391,31.1911,29.3916
71529,29.5648,31.2013,29.3569
71530,29.5919,31.2088,29.3414
71531,29.6014,31.2198,29.3052
71532,29.6223,31.1803,29.2967
71533,29.6255,31.1841,29.2483
71534,29.6419,31.1891,29.2511
71535,29.6669,31.1934,29.2114
71536,29.6711,31.1716,29.2027
71537,29.7156,31.1638,29.1611
71538,29.7631,31.1544,29.1453
71539,29.7742,31.1567,29.1286
71540,29.81,31.1609,29.1133
71541,29.8745,31.1362,29.1161
71542,29.9108,31.0809,29.0822
71543,29.9359,31.0556,29.0914
71544,29.9589,31.0147,29.0773
71545,29.9805,30.988,29.0689
